mesh_type,mesh_name,mesh_folder,theta_target,scheme,alpha,l2_error,cmax,time_ms,throughput_cells_per_s,n_cells,z_mean,z_min,z_max,regime_high_pct,regime_trans_pct,regime_low_pct
controlled,skew_10deg,/Users/velocityworks/IdeaProjects/research/gradient-z-classifier/setup_1/meshes_v3/skew_10deg,10.0,gg,nan,0.8834831117404446,184.7409517271714,1.5452500001629232,10942565.926689662,16909,6.3074938597457475,1.8939372252770228,170.34679714771963,38.695369329942636,59.89709622094742,1.4075344491099415
controlled,skew_10deg,/Users/velocityworks/IdeaProjects/research/gradient-z-classifier/setup_1/meshes_v3/skew_10deg,10.0,wlsq,nan,0.043142993418171835,26.731476617739133,3.575333000298997,4729349.6853540465,16909,6.3074938597457475,1.8939372252770228,170.34679714771963,38.695369329942636,59.89709622094742,1.4075344491099415
controlled,skew_30deg,/Users/velocityworks/IdeaProjects/research/gradient-z-classifier/setup_1/meshes_v3/skew_30deg,30.0,gg,nan,2.153618270976065,32940.42752447679,1.3136669995219563,11410045.320050286,14989,7.6567846763348015,1.9296516637251053,340.0,43.05157115217826,50.910667823070256,6.037761024751485
controlled,skew_30deg,/Users/velocityworks/IdeaProjects/research/gradient-z-classifier/setup_1/meshes_v3/skew_30deg,30.0,wlsq,nan,0.3893368063312197,56.980259389577206,1.6786249998403946,8929332.043443395,14989,7.6567846763348015,1.9296516637251053,340.0,43.05157115217826,50.910667823070256,6.037761024751485
controlled,skew_50deg,/Users/velocityworks/IdeaProjects/research/gradient-z-classifier/setup_1/meshes_v3/skew_50deg,50.0,gg,nan,3.779751044776343,115853.39588219397,0.8135419993777759,11583913.31634727,9424,13.968182629894272,1.9794046007238155,340.0,52.54668930390493,40.492359932088284,6.960950764006792
controlled,skew_50deg,/Users/velocityworks/IdeaProjects/research/gradient-z-classifier/setup_1/meshes_v3/skew_50deg,50.0,wlsq,nan,0.267183395548046,343.831383088042,3.2650419998390134,2886333.468440731,9424,13.968182629894272,1.9794046007238155,340.0,52.54668930390493,40.492359932088284,6.960950764006792
controlled,skew_60deg,/Users/velocityworks/IdeaProjects/research/gradient-z-classifier/setup_1/meshes_v3/skew_60deg,60.0,gg,nan,3.576430814270019,178230.11043293684,0.7095000000845175,10435517.969158584,7404,15.58940889184502,1.9311289272585284,340.0,52.94435440302539,36.426256077795784,10.629389519178822
controlled,skew_60deg,/Users/velocityworks/IdeaProjects/research/gradient-z-classifier/setup_1/meshes_v3/skew_60deg,60.0,wlsq,nan,0.2933131453583667,452.1137595259006,0.7643749995622784,9686345.05869491,7404,15.58940889184502,1.9311289272585284,340.0,52.94435440302539,36.426256077795784,10.629389519178822
controlled,skew_70deg,/Users/velocityworks/IdeaProjects/research/gradient-z-classifier/setup_1/meshes_v3/skew_70deg,70.0,gg,nan,3.555300941933639,190701.72065218474,0.4907080001430586,11238863.027283402,5515,17.322749676869815,1.9772526651285776,340.0,56.35539437896645,37.75158658204896,5.893019038984588
controlled,skew_70deg,/Users/velocityworks/IdeaProjects/research/gradient-z-classifier/setup_1/meshes_v3/skew_70deg,70.0,wlsq,nan,0.34098824908955294,791.5307327196153,0.5132079995746608,10746130.232908977,5515,17.322749676869815,1.9772526651285776,340.0,56.35539437896645,37.75158658204896,5.893019038984588
controlled,skew_80deg,/Users/velocityworks/IdeaProjects/research/gradient-z-classifier/setup_1/meshes_v3/skew_80deg,80.0,gg,nan,5.234306653599961,255938.72310187912,0.3741250002349261,10592716.33147075,3963,15.134943505016947,1.8956009824028879,340.0,54.22659601312137,38.70804945748171,7.065354529396922
controlled,skew_80deg,/Users/velocityworks/IdeaProjects/research/gradient-z-classifier/setup_1/meshes_v3/skew_80deg,80.0,wlsq,nan,0.4626104727107721,392.5984714186963,0.42216700057906564,9387280.376164287,3963,15.134943505016947,1.8956009824028879,340.0,54.22659601312137,38.70804945748171,7.065354529396922
