cell_id,theta_skew_deg,z,regime
0,51.575,3.296,trans
1,81.282,2.091,low
2,81.282,2.091,low
3,45.856,3.707,trans
4,59.146,2.874,low
5,87.458,1.944,low
6,87.458,1.944,low
7,12.317,13.802,high
8,83.634,2.033,low
9,52.516,3.237,trans
10,16.861,10.082,high
11,86.137,1.974,low
12,3.130,54.319,high
13,1.133,150.080,high
14,6.735,25.243,high
15,37.769,4.501,trans
16,71.416,2.380,low
17,71.336,2.383,low
18,82.545,2.059,low
19,82.545,2.059,low
20,75.016,2.266,low
21,80.166,2.121,low
22,77.142,2.204,low
23,35.108,4.842,trans
24,86.201,1.972,low
25,86.201,1.972,low
26,59.601,2.852,low
27,77.142,2.204,low
28,82.726,2.055,low
29,53.990,3.149,trans
30,8.344,20.375,high
31,87.195,1.950,low
32,87.195,1.950,low
33,74.938,2.269,low
34,53.707,3.165,trans
35,85.080,1.998,low
36,9.928,17.123,high
37,62.301,2.729,low
38,4.278,39.742,high
39,35.148,4.837,trans
40,22.998,7.392,high
41,78.642,2.162,low
42,87.737,1.938,low
43,78.119,2.176,low
44,72.802,2.335,low
45,77.919,2.182,low
46,77.919,2.182,low
47,87.016,1.954,low
48,88.249,1.926,low
49,78.201,2.174,low
50,78.201,2.174,low
51,77.556,2.192,low
52,76.477,2.223,low
53,88.356,1.924,low
54,80.099,2.122,low
55,88.356,1.924,low
56,85.500,1.988,low
57,83.065,2.047,low
58,52.016,3.268,trans
59,41.352,4.111,trans
60,79.263,2.145,low
61,70.118,2.424,low
62,80.301,2.117,low
63,86.176,1.973,low
64,79.745,2.132,low
65,84.197,2.019,low
66,85.500,1.988,low
67,3.677,46.233,high
68,81.816,2.078,low
69,84.144,2.020,low
70,69.826,2.435,low
71,80.134,2.121,low
72,38.068,4.466,trans
73,66.729,2.548,low
74,62.129,2.736,low
75,80.512,2.111,low
76,86.842,1.958,low
77,73.597,2.310,low
78,66.183,2.569,low
79,14.033,12.115,high
80,89.678,1.896,low
81,37.086,4.584,trans
82,74.935,2.269,low
83,87.458,1.944,low
84,8.027,21.179,high
85,26.252,6.476,high
86,87.764,1.937,low
87,82.351,2.064,low
88,79.590,2.136,low
89,52.260,3.253,trans
90,84.506,2.012,low
91,84.506,2.012,low
92,86.842,1.958,low
93,74.149,2.293,low
94,5.329,31.903,high
95,78.085,2.177,low
96,78.085,2.177,low
97,83.634,2.033,low
98,82.369,2.064,low
99,84.314,2.016,low
100,59.641,2.850,low
101,61.188,2.778,low
102,85.319,1.993,low
103,85.121,1.997,low
104,79.595,2.136,low
105,76.477,2.223,low
106,80.200,2.120,low
107,80.200,2.120,low
108,81.995,2.073,low
109,72.188,2.355,low
110,88.992,1.910,low
111,7.400,22.972,high
112,81.096,2.096,low
113,86.408,1.967,low
114,67.623,2.514,low
115,81.096,2.096,low
116,83.357,2.039,low
117,85.207,1.995,low
118,62.445,2.722,low
119,10.198,16.669,high
120,10.636,15.984,high
121,18.100,9.392,high
122,78.635,2.162,low
123,84.330,2.016,low
124,14.849,11.449,high
125,44.367,3.832,trans
126,60.711,2.800,low
127,63.968,2.658,low
128,57.338,2.965,low
129,10.598,16.041,high
130,89.234,1.905,low
131,81.000,2.099,low
132,87.757,1.937,low
133,83.997,2.024,low
134,88.147,1.929,low
135,80.301,2.117,low
136,82.920,2.050,low
137,79.263,2.145,low
138,65.780,2.584,low
139,88.637,1.918,low
140,89.465,1.900,low
141,78.715,2.160,low
142,78.715,2.160,low
143,83.514,2.036,low
144,80.966,2.100,low
145,83.654,2.032,low
146,83.514,2.036,low
147,76.253,2.229,low
148,83.654,2.032,low
149,3.859,44.049,high
150,6.114,27.806,high
151,10.259,16.571,high
152,83.948,2.025,low
153,65.165,2.609,low
154,83.948,2.025,low
155,86.176,1.973,low
156,84.617,2.009,low
157,29.877,5.690,trans
158,79.045,2.151,low
159,79.314,2.143,low
160,86.407,1.967,low
161,87.626,1.940,low
162,83.017,2.048,low
163,82.670,2.056,low
164,78.763,2.158,low
165,67.623,2.514,low
166,36.723,4.629,trans
167,88.918,1.912,low
168,13.380,12.706,high
169,58.255,2.918,low
170,81.816,2.078,low
171,88.670,1.917,low
172,84.462,2.013,low
173,89.955,1.890,low
174,73.313,2.319,low
175,63.487,2.678,low
176,63.923,2.659,low
177,67.358,2.524,low
178,88.860,1.913,low
179,87.783,1.937,low
180,87.341,1.946,low
181,87.341,1.946,low
182,76.790,2.214,low
183,81.140,2.095,low
184,81.140,2.095,low
185,87.344,1.946,low
186,18.042,9.422,high
187,75.495,2.252,low
188,85.675,1.984,low
189,85.636,1.985,low
190,11.989,14.180,high
191,82.454,2.062,low
192,87.839,1.935,low
193,86.014,1.976,low
194,87.839,1.935,low
195,82.454,2.062,low
196,86.843,1.958,low
197,89.027,1.910,low
198,52.983,3.209,trans
199,86.887,1.957,low
200,89.026,1.910,low
201,77.903,2.182,low
202,89.026,1.910,low
203,76.970,2.209,low
204,47.806,3.556,trans
205,63.564,2.674,low
206,66.729,2.548,low
207,85.168,1.996,low
208,80.529,2.111,low
209,79.558,2.137,low
210,79.840,2.129,low
211,16.093,10.563,high
212,76.514,2.222,low
213,86.387,1.968,low
214,86.663,1.962,low
215,72.538,2.344,low
216,84.862,2.003,low
217,80.512,2.111,low
218,78.370,2.169,low
219,73.597,2.310,low
220,48.976,3.471,trans
221,24.744,6.870,high
222,67.642,2.513,low
223,65.504,2.595,low
224,68.912,2.467,low
225,75.863,2.241,low
226,86.058,1.975,low
227,76.020,2.236,low
228,86.058,1.975,low
229,87.719,1.938,low
230,82.483,2.061,low
231,88.702,1.917,low
232,88.702,1.917,low
233,80.572,2.110,low
234,87.063,1.953,low
235,83.570,2.034,low
236,88.915,1.912,low
237,84.466,2.013,low
238,87.458,1.944,low
239,86.417,1.967,low
240,75.863,2.241,low
241,73.470,2.314,low
242,89.838,1.892,low
243,81.652,2.082,low
244,85.449,1.990,low
245,66.167,2.569,low
246,74.209,2.291,low
247,70.147,2.423,low
248,80.831,2.103,low
249,79.904,2.128,low
250,84.660,2.008,low
251,81.397,2.089,low
252,81.397,2.089,low
253,86.603,1.963,low
254,88.588,1.919,low
255,82.511,2.060,low
256,88.063,1.930,low
257,50.722,3.352,trans
258,67.089,2.534,low
259,75.631,2.248,low
260,86.600,1.963,low
261,88.455,1.922,low
262,78.358,2.170,low
263,88.455,1.922,low
264,58.753,2.893,low
265,78.088,2.177,low
266,80.179,2.120,low
267,80.179,2.120,low
268,77.345,2.198,low
269,72.129,2.357,low
270,86.319,1.969,low
271,75.613,2.248,low
272,88.063,1.930,low
273,84.163,2.020,low
274,84.106,2.021,low
275,78.119,2.176,low
276,52.260,3.253,trans
277,75.685,2.246,low
278,72.968,2.330,low
279,65.859,2.581,low
280,83.490,2.036,low
281,76.023,2.236,low
282,75.685,2.246,low
283,68.645,2.477,low
284,70.452,2.413,low
285,79.567,2.137,low
286,69.438,2.448,low
287,60.338,2.817,low
288,86.842,1.958,low
289,83.972,2.024,low
290,60.927,2.790,low
291,83.972,2.024,low
292,76.415,2.225,low
293,89.703,1.895,low
294,89.309,1.903,low
295,85.392,1.991,low
296,85.392,1.991,low
297,83.275,2.041,low
298,81.733,2.080,low
299,78.735,2.159,low
300,86.842,1.958,low
301,77.290,2.200,low
302,85.097,1.998,low
303,89.733,1.895,low
304,85.688,1.984,low
305,69.561,2.444,low
306,82.074,2.071,low
307,59.157,2.874,low
308,76.916,2.210,low
309,80.525,2.111,low
310,60.981,2.788,low
311,11.222,15.148,high
312,23.718,7.168,high
313,86.226,1.972,low
314,57.891,2.937,low
315,64.956,2.617,low
316,77.383,2.197,low
317,77.299,2.199,low
318,79.595,2.136,low
319,89.217,1.905,low
320,69.404,2.449,low
321,57.171,2.974,low
322,72.455,2.346,low
323,88.060,1.930,low
324,82.317,2.065,low
325,33.553,5.067,trans
326,82.948,2.049,low
327,89.737,1.894,low
328,87.345,1.946,low
329,83.147,2.045,low
330,84.857,2.003,low
331,73.280,2.320,low
332,73.294,2.319,low
333,83.547,2.035,low
334,1.000,170.000,high
335,7.041,24.143,high
336,78.409,2.168,low
337,20.416,8.327,high
338,65.774,2.585,low
339,83.141,2.045,low
340,82.686,2.056,low
341,70.891,2.398,low
342,83.369,2.039,low
343,87.967,1.933,low
344,87.967,1.933,low
345,81.384,2.089,low
346,84.168,2.020,low
347,84.168,2.020,low
348,64.504,2.635,low
349,66.740,2.547,low
350,88.665,1.917,low
351,88.351,1.924,low
352,81.096,2.096,low
353,83.264,2.042,low
354,82.048,2.072,low
355,78.580,2.163,low
356,84.844,2.004,low
357,71.937,2.363,low
358,85.955,1.978,low
359,75.237,2.260,low
360,85.694,1.984,low
361,60.695,2.801,low
362,82.461,2.062,low
363,84.300,2.017,low
364,89.674,1.896,low
365,89.674,1.896,low
366,84.145,2.020,low
367,86.148,1.973,low
368,85.824,1.981,low
369,71.873,2.365,low
370,80.946,2.100,low
371,82.282,2.066,low
372,72.390,2.348,low
373,70.544,2.410,low
374,72.933,2.331,low
375,76.274,2.229,low
376,71.384,2.381,low
377,71.932,2.363,low
378,87.494,1.943,low
379,83.787,2.029,low
380,83.787,2.029,low
381,53.516,3.177,trans
382,72.409,2.348,low
383,79.323,2.143,low
384,71.688,2.371,low
385,85.756,1.982,low
386,73.221,2.322,low
387,73.221,2.322,low
388,63.533,2.676,low
389,81.341,2.090,low
390,86.231,1.971,low
391,78.205,2.174,low
392,70.923,2.397,low
393,84.057,2.022,low
394,73.834,2.302,low
395,76.393,2.225,low
396,88.760,1.915,low
397,83.660,2.032,low
398,87.405,1.945,low
399,84.651,2.008,low
400,75.887,2.240,low
401,83.065,2.047,low
402,68.428,2.484,low
403,87.832,1.936,low
404,79.511,2.138,low
405,74.394,2.285,low
406,80.112,2.122,low
407,83.440,2.037,low
408,79.511,2.138,low
409,73.267,2.320,low
410,87.832,1.936,low
411,84.500,2.012,low
412,51.656,3.291,trans
413,86.946,1.955,low
414,87.370,1.946,low
415,70.652,2.406,low
416,74.088,2.295,low
417,42.402,4.009,trans
418,85.455,1.989,low
419,67.504,2.518,low
420,86.894,1.956,low
421,87.004,1.954,low
422,73.933,2.299,low
423,64.166,2.649,low
424,78.154,2.175,low
425,84.446,2.013,low
426,73.908,2.300,low
427,82.621,2.058,low
428,85.032,1.999,low
429,79.639,2.135,low
430,88.241,1.927,low
431,86.534,1.965,low
432,82.427,2.062,low
433,13.356,12.728,high
434,61.654,2.757,low
435,87.757,1.937,low
436,77.027,2.207,low
437,54.941,3.094,trans
438,76.389,2.225,low
439,88.418,1.923,low
440,86.597,1.963,low
441,83.610,2.033,low
442,88.418,1.923,low
443,84.144,2.020,low
444,82.825,2.053,low
445,82.776,2.054,low
446,87.770,1.937,low
447,68.502,2.482,low
448,82.591,2.058,low
449,85.171,1.996,low
450,85.171,1.996,low
451,88.147,1.929,low
452,87.857,1.935,low
453,74.626,2.278,low
454,38.340,4.434,trans
455,78.263,2.172,low
456,89.629,1.897,low
457,80.539,2.111,low
458,88.550,1.920,low
459,73.171,2.323,low
460,84.744,2.006,low
461,88.983,1.910,low
462,87.682,1.939,low
463,88.983,1.910,low
464,86.894,1.956,low
465,85.385,1.991,low
466,87.552,1.942,low
467,78.337,2.170,low
468,73.840,2.302,low
469,21.385,7.950,high
470,86.137,1.974,low
471,85.397,1.991,low
472,78.013,2.179,low
473,85.500,1.988,low
474,86.021,1.976,low
475,88.629,1.918,low
476,73.882,2.301,low
477,88.629,1.918,low
478,78.110,2.176,low
479,82.904,2.051,low
480,86.401,1.968,low
481,82.904,2.051,low
482,77.873,2.183,low
483,88.231,1.927,low
484,88.637,1.918,low
485,89.465,1.900,low
486,83.981,2.024,low
487,81.591,2.084,low
488,75.755,2.244,low
489,86.966,1.955,low
490,83.771,2.029,low
491,75.345,2.256,low
492,73.801,2.303,low
493,82.643,2.057,low
494,89.471,1.900,low
495,86.141,1.973,low
496,86.141,1.973,low
497,84.724,2.007,low
498,89.471,1.900,low
499,83.766,2.029,low
500,51.673,3.290,trans
501,47.235,3.599,trans
502,83.703,2.031,low
503,87.348,1.946,low
504,84.643,2.008,low
505,89.946,1.890,low
506,78.940,2.154,low
507,84.227,2.018,low
508,83.280,2.041,low
509,88.664,1.917,low
510,88.664,1.917,low
511,77.366,2.197,low
512,56.219,3.024,trans
513,74.389,2.285,low
514,77.299,2.199,low
515,58.792,2.892,low
516,75.484,2.252,low
517,70.403,2.415,low
518,80.275,2.118,low
519,71.801,2.368,low
520,85.698,1.984,low
521,85.698,1.984,low
522,73.159,2.324,low
523,80.275,2.118,low
524,82.413,2.063,low
525,82.413,2.063,low
526,70.689,2.405,low
527,72.857,2.333,low
528,87.602,1.941,low
529,86.142,1.973,low
530,82.680,2.056,low
531,81.167,2.094,low
532,81.699,2.081,low
533,58.023,2.930,low
534,75.842,2.242,low
535,75.842,2.242,low
536,87.956,1.933,low
537,68.497,2.482,low
538,88.860,1.913,low
539,69.197,2.457,low
540,78.398,2.168,low
541,76.790,2.214,low
542,56.806,2.993,low
543,67.745,2.509,low
544,83.903,2.026,low
545,69.887,2.433,low
546,69.197,2.457,low
547,73.226,2.322,low
548,77.920,2.182,low
549,81.699,2.081,low
550,80.665,2.107,low
551,71.086,2.391,low
552,71.086,2.391,low
553,87.339,1.946,low
554,86.422,1.967,low
555,87.339,1.946,low
556,86.422,1.967,low
557,86.670,1.961,low
558,85.592,1.986,low
559,87.661,1.939,low
560,84.969,2.001,low
561,87.588,1.941,low
562,83.743,2.030,low
563,76.715,2.216,low
564,81.352,2.090,low
565,85.992,1.977,low
566,85.992,1.977,low
567,77.626,2.190,low
568,79.565,2.137,low
569,74.653,2.277,low
570,87.623,1.940,low
571,86.679,1.961,low
572,87.409,1.945,low
573,22.407,7.587,high
574,57.887,2.937,low
575,83.899,2.026,low
576,88.911,1.912,low
577,79.042,2.151,low
578,84.591,2.010,low
579,88.877,1.913,low
580,88.496,1.921,low
581,81.172,2.094,low
582,85.636,1.985,low
583,86.960,1.955,low
584,71.212,2.387,low
585,67.751,2.509,low
586,76.198,2.231,low
587,88.345,1.924,low
588,89.878,1.891,low
589,87.477,1.943,low
590,63.998,2.656,low
591,15.081,11.272,high
592,40.145,4.235,trans
593,41.510,4.095,trans
594,7.592,22.392,high
595,16.401,10.365,high
596,83.570,2.034,low
597,89.974,1.889,low
598,86.257,1.971,low
599,78.302,2.171,low
600,78.660,2.161,low
601,78.660,2.161,low
602,80.005,2.125,low
603,80.005,2.125,low
604,79.901,2.128,low
605,88.232,1.927,low
606,89.027,1.910,low
607,73.985,2.298,low
608,76.841,2.212,low
609,79.079,2.150,low
610,71.324,2.383,low
611,86.573,1.964,low
612,86.573,1.964,low
613,87.475,1.943,low
614,86.887,1.957,low
615,79.560,2.137,low
616,79.617,2.135,low
617,83.766,2.029,low
618,88.035,1.931,low
619,84.862,2.003,low
620,88.035,1.931,low
621,81.318,2.091,low
622,86.387,1.968,low
623,77.524,2.193,low
624,82.180,2.069,low
625,50.404,3.373,trans
626,60.297,2.819,low
627,86.663,1.962,low
628,82.180,2.069,low
629,33.271,5.110,trans
630,37.773,4.501,trans
631,55.176,3.081,trans
632,89.678,1.896,low
633,20.020,8.492,high
634,75.114,2.263,low
635,86.506,1.965,low
636,79.409,2.141,low
637,87.772,1.937,low
638,78.151,2.175,low
639,78.151,2.175,low
640,79.524,2.138,low
641,78.502,2.166,low
642,59.826,2.842,low
643,89.317,1.903,low
644,89.540,1.899,low
645,85.283,1.993,low
646,88.312,1.925,low
647,70.449,2.413,low
648,82.838,2.052,low
649,70.449,2.413,low
650,87.063,1.953,low
651,88.237,1.927,low
652,89.354,1.903,low
653,89.354,1.903,low
654,85.512,1.988,low
655,83.262,2.042,low
656,77.241,2.201,low
657,84.407,2.014,low
658,76.964,2.209,low
659,83.570,2.034,low
660,76.964,2.209,low
661,85.019,2.000,low
662,72.646,2.340,low
663,80.450,2.113,low
664,81.001,2.099,low
665,89.543,1.899,low
666,85.054,1.999,low
667,86.420,1.967,low
668,89.423,1.901,low
669,79.864,2.129,low
670,67.867,2.505,low
671,86.071,1.975,low
672,86.071,1.975,low
673,89.726,1.895,low
674,88.888,1.913,low
675,80.782,2.104,low
676,79.783,2.131,low
677,80.782,2.104,low
678,82.979,2.049,low
679,66.528,2.555,low
680,88.526,1.920,low
681,88.526,1.920,low
682,87.634,1.940,low
683,83.118,2.045,low
684,78.700,2.160,low
685,82.329,2.065,low
686,88.588,1.919,low
687,74.549,2.280,low
688,85.458,1.989,low
689,84.350,2.015,low
690,87.741,1.938,low
691,89.977,1.889,low
692,84.271,2.017,low
693,84.271,2.017,low
694,83.894,2.026,low
695,75.969,2.238,low
696,74.777,2.273,low
697,87.399,1.945,low
698,78.700,2.160,low
699,84.055,2.022,low
700,74.118,2.294,low
701,74.164,2.292,low
702,81.759,2.079,low
703,77.895,2.182,low
704,89.797,1.893,low
705,89.167,1.907,low
706,79.665,2.134,low
707,89.010,1.910,low
708,89.010,1.910,low
709,65.309,2.603,low
710,87.059,1.953,low
711,81.420,2.088,low
712,72.684,2.339,low
713,50.722,3.352,trans
714,52.631,3.230,trans
715,32.123,5.292,trans
716,75.511,2.251,low
717,86.600,1.963,low
718,87.282,1.948,low
719,87.040,1.953,low
720,87.282,1.948,low
721,83.404,2.038,low
722,29.672,5.729,trans
723,53.164,3.198,trans
724,84.614,2.009,low
725,84.614,2.009,low
726,87.764,1.937,low
727,77.368,2.197,low
728,87.274,1.948,low
729,87.060,1.953,low
730,87.060,1.953,low
731,86.116,1.974,low
732,81.882,2.076,low
733,81.385,2.089,low
734,86.116,1.974,low
735,81.901,2.076,low
736,88.430,1.922,low
737,75.825,2.242,low
738,84.106,2.021,low
739,78.095,2.177,low
740,86.379,1.968,low
741,88.114,1.929,low
742,77.338,2.198,low
743,78.642,2.162,low
744,72.696,2.339,low
745,86.181,1.973,low
746,86.181,1.973,low
747,77.344,2.198,low
748,88.471,1.922,low
749,85.623,1.985,low
750,83.490,2.036,low
751,76.646,2.218,low
752,87.737,1.938,low
753,89.703,1.895,low
754,64.435,2.638,low
755,80.533,2.111,low
756,81.471,2.087,low
757,85.090,1.998,low
758,84.081,2.022,low
759,89.309,1.903,low
760,80.073,2.123,low
761,88.667,1.917,low
762,80.189,2.120,low
763,85.097,1.998,low
764,83.334,2.040,low
765,84.649,2.008,low
766,71.419,2.380,low
767,71.419,2.380,low
768,84.422,2.014,low
769,86.489,1.966,low
770,85.458,1.989,low
771,84.883,2.003,low
772,84.219,2.019,low
773,84.219,2.019,low
774,77.345,2.198,low
775,75.218,2.260,low
776,83.465,2.037,low
777,85.080,1.998,low
778,76.586,2.220,low
779,3.193,53.249,high
780,86.395,1.968,low
781,75.151,2.262,low
782,82.976,2.049,low
783,87.267,1.948,low
784,79.028,2.151,low
785,76.745,2.215,low
786,73.824,2.303,low
787,89.009,1.910,low
788,80.504,2.112,low
789,79.820,2.130,low
790,82.173,2.069,low
791,81.204,2.093,low
792,69.215,2.456,low
793,72.551,2.343,low
794,80.246,2.118,low
795,89.409,1.901,low
796,88.480,1.921,low
797,88.480,1.921,low
798,80.719,2.106,low
799,89.726,1.895,low
800,72.433,2.347,low
801,80.525,2.111,low
802,81.750,2.080,low
803,79.567,2.137,low
804,70.193,2.422,low
805,88.833,1.914,low
806,88.583,1.919,low
807,88.583,1.919,low
808,78.649,2.161,low
809,78.649,2.161,low
810,87.838,1.935,low
811,76.535,2.221,low
812,67.919,2.503,low
813,84.332,2.016,low
814,89.852,1.892,low
815,79.263,2.145,low
816,69.802,2.435,low
817,83.943,2.025,low
818,83.067,2.047,low
819,82.043,2.072,low
820,82.119,2.070,low
821,86.754,1.960,low
822,89.237,1.905,low
823,88.888,1.913,low
824,83.615,2.033,low
825,75.151,2.262,low
826,10.113,16.810,high
827,36.360,4.675,trans
828,71.245,2.386,low
829,81.754,2.079,low
830,79.083,2.150,low
831,88.518,1.921,low
832,82.195,2.068,low
833,86.485,1.966,low
834,82.286,2.066,low
835,86.226,1.972,low
836,78.435,2.167,low
837,74.509,2.282,low
838,85.737,1.983,low
839,72.762,2.336,low
840,88.046,1.931,low
841,69.950,2.430,low
842,23.129,7.350,high
843,83.147,2.045,low
844,80.661,2.108,low
845,82.492,2.061,low
846,87.345,1.946,low
847,87.032,1.953,low
848,89.875,1.892,low
849,83.547,2.035,low
850,86.346,1.969,low
851,86.346,1.969,low
852,75.126,2.263,low
853,82.509,2.060,low
854,34.309,4.955,trans
855,71.932,2.363,low
856,77.331,2.198,low
857,73.997,2.297,low
858,44.657,3.807,trans
859,15.200,11.184,high
860,18.937,8.977,high
861,88.499,1.921,low
862,88.499,1.921,low
863,86.742,1.960,low
864,78.302,2.171,low
865,81.615,2.083,low
866,72.780,2.336,low
867,74.955,2.268,low
868,82.783,2.054,low
869,78.458,2.167,low
870,74.963,2.268,low
871,82.690,2.056,low
872,87.957,1.933,low
873,83.384,2.039,low
874,85.986,1.977,low
875,86.346,1.969,low
876,78.637,2.162,low
877,87.892,1.934,low
878,81.924,2.075,low
879,89.039,1.909,low
880,78.921,2.154,low
881,81.754,2.079,low
882,89.689,1.895,low
883,78.698,2.160,low
884,86.017,1.976,low
885,84.520,2.011,low
886,87.461,1.944,low
887,77.046,2.206,low
888,75.187,2.261,low
889,84.962,2.001,low
890,72.605,2.341,low
891,75.187,2.261,low
892,71.199,2.388,low
893,83.256,2.042,low
894,87.086,1.952,low
895,87.156,1.951,low
896,74.027,2.296,low
897,88.665,1.917,low
898,64.793,2.624,low
899,87.996,1.932,low
900,84.650,2.008,low
901,83.086,2.046,low
902,84.676,2.008,low
903,87.279,1.948,low
904,87.279,1.948,low
905,89.266,1.904,low
906,89.266,1.904,low
907,88.341,1.924,low
908,81.384,2.089,low
909,74.901,2.270,low
910,87.238,1.949,low
911,87.581,1.941,low
912,87.552,1.942,low
913,77.817,2.185,low
914,87.997,1.932,low
915,87.997,1.932,low
916,74.122,2.294,low
917,88.304,1.925,low
918,83.943,2.025,low
919,89.736,1.894,low
920,89.667,1.896,low
921,89.796,1.893,low
922,83.079,2.046,low
923,89.796,1.893,low
924,86.945,1.955,low
925,74.401,2.285,low
926,81.874,2.076,low
927,89.667,1.896,low
928,77.201,2.202,low
929,72.760,2.336,low
930,78.118,2.176,low
931,87.567,1.941,low
932,87.567,1.941,low
933,84.844,2.004,low
934,82.673,2.056,low
935,76.654,2.218,low
936,89.218,1.905,low
937,87.331,1.947,low
938,86.408,1.967,low
939,86.056,1.975,low
940,77.637,2.190,low
941,87.331,1.947,low
942,83.224,2.043,low
943,88.332,1.925,low
944,66.377,2.561,low
945,88.332,1.925,low
946,83.573,2.034,low
947,72.744,2.337,low
948,84.145,2.020,low
949,81.967,2.074,low
950,86.348,1.969,low
951,86.348,1.969,low
952,87.370,1.946,low
953,78.943,2.153,low
954,85.694,1.984,low
955,88.994,1.910,low
956,82.461,2.062,low
957,79.483,2.139,low
958,76.110,2.234,low
959,89.813,1.893,low
960,76.110,2.234,low
961,89.813,1.893,low
962,78.228,2.173,low
963,76.924,2.210,low
964,89.487,1.900,low
965,81.518,2.085,low
966,85.778,1.982,low
967,76.307,2.228,low
968,76.307,2.228,low
969,71.392,2.381,low
970,67.019,2.537,low
971,77.444,2.195,low
972,79.278,2.144,low
973,72.016,2.361,low
974,87.306,1.947,low
975,88.187,1.928,low
976,81.096,2.096,low
977,86.067,1.975,low
978,84.929,2.002,low
979,84.929,2.002,low
980,83.196,2.043,low
981,83.196,2.043,low
982,74.716,2.275,low
983,80.009,2.125,low
984,83.370,2.039,low
985,83.141,2.045,low
986,71.738,2.370,low
987,71.733,2.370,low
988,79.505,2.138,low
989,86.274,1.970,low
990,80.186,2.120,low
991,85.761,1.982,low
992,85.428,1.990,low
993,43.108,3.944,trans
994,87.454,1.944,low
995,88.594,1.919,low
996,86.505,1.965,low
997,88.594,1.919,low
998,71.295,2.384,low
999,71.903,2.364,low
1000,70.544,2.410,low
1001,81.344,2.090,low
1002,60.719,2.800,low
1003,84.887,2.003,low
1004,87.188,1.950,low
1005,79.444,2.140,low
1006,79.444,2.140,low
1007,76.090,2.234,low
1008,83.390,2.039,low
1009,86.114,1.974,low
1010,85.207,1.995,low
1011,82.902,2.051,low
1012,87.060,1.953,low
1013,84.495,2.012,low
1014,64.533,2.634,low
1015,80.914,2.101,low
1016,87.530,1.942,low
1017,84.330,2.016,low
1018,72.829,2.334,low
1019,87.300,1.947,low
1020,80.716,2.106,low
1021,67.816,2.507,low
1022,82.828,2.052,low
1023,83.651,2.032,low
1024,80.388,2.115,low
1025,32.132,5.291,trans
1026,74.634,2.278,low
1027,84.500,2.012,low
1028,85.182,1.996,low
1029,67.954,2.502,low
1030,85.182,1.996,low
1031,72.679,2.339,low
1032,89.013,1.910,low
1033,88.566,1.919,low
1034,75.651,2.247,low
1035,89.930,1.890,low
1036,87.243,1.949,low
1037,80.597,2.109,low
1038,76.617,2.219,low
1039,77.107,2.205,low
1040,89.930,1.890,low
1041,83.023,2.048,low
1042,73.743,2.305,low
1043,86.395,1.968,low
1044,88.205,1.927,low
1045,88.205,1.927,low
1046,83.733,2.030,low
1047,70.247,2.420,low
1048,89.061,1.909,low
1049,88.671,1.917,low
1050,79.191,2.147,low
1051,79.027,2.151,low
1052,79.027,2.151,low
1053,84.446,2.013,low
1054,73.506,2.313,low
1055,87.583,1.941,low
1056,89.061,1.909,low
1057,82.019,2.073,low
1058,87.583,1.941,low
1059,88.760,1.915,low
1060,83.323,2.040,low
1061,82.511,2.060,low
1062,88.450,1.922,low
1063,70.717,2.404,low
1064,76.693,2.217,low
1065,85.312,1.993,low
1066,83.619,2.033,low
1067,74.510,2.282,low
1068,89.113,1.908,low
1069,89.113,1.908,low
1070,86.082,1.975,low
1071,67.467,2.520,low
1072,86.082,1.975,low
1073,79.563,2.137,low
1074,79.563,2.137,low
1075,86.396,1.968,low
1076,88.500,1.921,low
1077,79.533,2.137,low
1078,78.177,2.175,low
1079,78.177,2.175,low
1080,79.533,2.137,low
1081,69.901,2.432,low
1082,85.419,1.990,low
1083,43.238,3.932,trans
1084,89.073,1.909,low
1085,84.350,2.015,low
1086,89.968,1.890,low
1087,89.968,1.890,low
1088,81.799,2.078,low
1089,81.466,2.087,low
1090,65.395,2.600,low
1091,83.972,2.024,low
1092,84.582,2.010,low
1093,75.926,2.239,low
1094,85.756,1.982,low
1095,81.334,2.090,low
1096,83.440,2.037,low
1097,70.606,2.408,low
1098,86.946,1.955,low
1099,89.138,1.907,low
1100,89.138,1.907,low
1101,66.901,2.541,low
1102,76.224,2.230,low
1103,88.421,1.923,low
1104,81.719,2.080,low
1105,89.614,1.897,low
1106,89.614,1.897,low
1107,86.873,1.957,low
1108,87.530,1.942,low
1109,70.652,2.406,low
1110,75.652,2.247,low
1111,80.775,2.105,low
1112,87.421,1.945,low
1113,86.261,1.971,low
1114,82.294,2.066,low
1115,80.578,2.110,low
1116,80.097,2.122,low
1117,71.567,2.375,low
1118,71.543,2.376,low
1119,82.294,2.066,low
1120,86.408,1.967,low
1121,89.234,1.905,low
1122,81.000,2.099,low
1123,80.834,2.103,low
1124,80.688,2.107,low
1125,87.176,1.950,low
1126,88.165,1.928,low
1127,88.165,1.928,low
1128,89.700,1.895,low
1129,80.233,2.119,low
1130,86.339,1.969,low
1131,88.880,1.913,low
1132,88.485,1.921,low
1133,82.621,2.058,low
1134,88.485,1.921,low
1135,86.299,1.970,low
1136,76.850,2.212,low
1137,86.534,1.965,low
1138,88.081,1.930,low
1139,89.762,1.894,low
1140,66.645,2.551,low
1141,89.577,1.898,low
1142,89.577,1.898,low
1143,87.349,1.946,low
1144,88.047,1.931,low
1145,87.349,1.946,low
1146,50.441,3.370,trans
1147,86.092,1.975,low
