cell_id,theta_skew_deg,z,regime
117,83.584,2.034,low
118,78.914,2.154,low
119,83.860,2.027,low
120,58.152,2.923,low
121,77.017,2.207,low
122,77.017,2.207,low
123,74.150,2.293,low
124,82.359,2.064,low
125,88.472,1.922,low
126,84.988,2.000,low
127,88.284,1.926,low
128,74.986,2.267,low
129,88.317,1.925,low
130,87.415,1.945,low
131,81.844,2.077,low
132,52.916,3.213,trans
133,76.049,2.235,low
134,70.310,2.418,low
135,88.702,1.917,low
136,72.600,2.342,low
137,88.702,1.917,low
138,86.083,1.975,low
139,85.817,1.981,low
140,70.941,2.396,low
141,69.517,2.445,low
142,86.353,1.969,low
143,88.130,1.929,low
144,85.838,1.980,low
145,52.298,3.251,trans
146,88.714,1.916,low
147,88.714,1.916,low
148,88.322,1.925,low
149,60.717,2.800,low
150,78.730,2.159,low
151,78.730,2.159,low
152,49.288,3.449,trans
153,80.130,2.122,low
154,85.666,1.984,low
155,86.331,1.969,low
156,69.561,2.444,low
157,88.509,1.921,low
158,82.275,2.066,low
159,80.241,2.119,low
160,82.275,2.066,low
161,87.895,1.934,low
162,62.149,2.735,low
163,49.207,3.455,trans
164,81.636,2.082,low
165,76.557,2.221,low
166,76.557,2.221,low
167,89.756,1.894,low
168,89.774,1.894,low
169,75.435,2.254,low
170,77.017,2.207,low
171,56.559,3.006,trans
172,78.441,2.167,low
173,71.625,2.373,low
174,86.951,1.955,low
175,50.910,3.339,trans
176,89.025,1.910,low
177,73.812,2.303,low
178,79.984,2.125,low
179,70.674,2.405,low
180,82.779,2.054,low
181,73.501,2.313,low
182,79.901,2.128,low
183,67.690,2.511,low
184,71.815,2.367,low
185,72.631,2.341,low
186,83.148,2.045,low
187,85.310,1.993,low
188,85.310,1.993,low
189,74.864,2.271,low
190,89.825,1.893,low
191,84.376,2.015,low
192,83.599,2.034,low
193,80.414,2.114,low
194,80.414,2.114,low
195,89.239,1.905,low
196,88.884,1.913,low
197,89.960,1.890,low
198,83.279,2.041,low
199,87.565,1.941,low
200,71.256,2.386,low
201,84.888,2.003,low
202,71.940,2.363,low
203,79.161,2.148,low
204,79.161,2.148,low
205,85.379,1.991,low
206,85.379,1.991,low
207,89.752,1.894,low
208,82.671,2.056,low
209,89.752,1.894,low
210,64.230,2.647,low
211,57.829,2.940,low
212,57.390,2.962,low
213,82.605,2.058,low
214,82.421,2.063,low
215,73.870,2.301,low
216,74.424,2.284,low
217,88.377,1.924,low
218,66.599,2.553,low
219,88.377,1.924,low
220,79.789,2.131,low
221,79.789,2.131,low
222,87.565,1.941,low
223,88.765,1.915,low
224,80.172,2.120,low
225,79.359,2.142,low
226,86.142,1.973,low
227,80.224,2.119,low
228,69.433,2.448,low
229,61.949,2.744,low
230,39.811,4.270,trans
231,88.204,1.927,low
232,89.722,1.895,low
233,84.461,2.013,low
234,84.461,2.013,low
235,88.540,1.920,low
236,87.527,1.942,low
237,83.683,2.031,low
238,77.467,2.194,low
239,83.989,2.024,low
240,68.116,2.496,low
241,79.911,2.127,low
242,88.352,1.924,low
243,82.395,2.063,low
244,82.812,2.053,low
245,83.736,2.030,low
246,68.532,2.481,low
247,82.450,2.062,low
248,70.014,2.428,low
249,87.514,1.943,low
250,86.387,1.968,low
251,87.123,1.951,low
252,87.514,1.943,low
253,86.268,1.971,low
254,88.577,1.919,low
255,72.240,2.353,low
256,76.643,2.218,low
257,84.298,2.017,low
258,86.959,1.955,low
259,75.467,2.253,low
260,86.171,1.973,low
261,83.079,2.046,low
262,62.340,2.727,low
263,87.024,1.953,low
264,86.610,1.963,low
265,86.610,1.963,low
266,73.609,2.309,low
267,65.853,2.582,low
268,74.845,2.271,low
269,81.745,2.080,low
270,85.231,1.995,low
271,82.094,2.071,low
272,85.505,1.988,low
273,58.087,2.927,low
274,87.191,1.950,low
275,87.295,1.947,low
276,84.462,2.013,low
277,85.278,1.993,low
278,72.102,2.358,low
279,88.012,1.932,low
280,86.605,1.963,low
281,62.145,2.736,low
282,89.926,1.890,low
283,88.357,1.924,low
284,89.892,1.891,low
285,87.217,1.949,low
286,88.906,1.912,low
287,85.402,1.991,low
288,67.359,2.524,low
289,85.877,1.980,low
290,85.877,1.980,low
291,84.952,2.001,low
292,84.500,2.012,low
293,83.833,2.028,low
294,74.400,2.285,low
295,80.430,2.114,low
296,84.306,2.016,low
297,87.635,1.940,low
298,72.792,2.335,low
299,71.740,2.370,low
300,89.604,1.897,low
301,87.635,1.940,low
302,78.467,2.167,low
303,78.467,2.167,low
304,84.788,2.005,low
305,84.788,2.005,low
306,85.112,1.997,low
307,83.550,2.035,low
308,85.112,1.997,low
309,88.461,1.922,low
310,85.799,1.981,low
311,84.639,2.009,low
312,87.834,1.935,low
313,87.834,1.935,low
314,88.511,1.921,low
315,79.196,2.147,low
316,87.135,1.951,low
317,88.461,1.922,low
318,79.334,2.143,low
319,85.200,1.995,low
320,79.334,2.143,low
321,74.534,2.281,low
322,62.035,2.740,low
323,83.963,2.025,low
324,79.517,2.138,low
325,79.517,2.138,low
326,68.801,2.471,low
327,71.106,2.391,low
328,71.106,2.391,low
329,68.801,2.471,low
330,80.753,2.105,low
331,63.827,2.663,low
332,73.296,2.319,low
333,74.139,2.293,low
334,74.139,2.293,low
335,61.734,2.754,low
336,69.745,2.437,low
337,86.993,1.954,low
338,82.182,2.069,low
339,81.282,2.091,low
340,82.182,2.069,low
341,87.363,1.946,low
342,87.363,1.946,low
343,87.004,1.954,low
344,85.974,1.977,low
345,87.004,1.954,low
346,89.447,1.901,low
347,66.881,2.542,low
348,85.974,1.977,low
349,86.268,1.971,low
350,77.132,2.204,low
351,83.963,2.025,low
352,88.765,1.915,low
353,88.765,1.915,low
354,77.117,2.204,low
355,63.128,2.693,low
356,74.652,2.277,low
357,79.512,2.138,low
358,80.872,2.102,low
359,79.512,2.138,low
360,88.600,1.919,low
361,65.125,2.610,low
362,88.966,1.911,low
363,85.248,1.994,low
364,80.036,2.124,low
365,77.451,2.195,low
366,85.016,2.000,low
367,85.016,2.000,low
368,88.265,1.926,low
369,87.861,1.935,low
370,68.504,2.482,low
371,63.266,2.687,low
372,88.088,1.930,low
373,80.796,2.104,low
374,86.395,1.968,low
375,83.230,2.043,low
376,79.785,2.131,low
377,69.828,2.435,low
378,87.117,1.951,low
379,87.117,1.951,low
380,71.795,2.368,low
381,88.265,1.926,low
382,72.989,2.329,low
383,72.989,2.329,low
384,85.411,1.990,low
385,89.365,1.902,low
386,89.365,1.902,low
387,85.048,1.999,low
388,84.592,2.010,low
389,70.106,2.425,low
390,86.143,1.973,low
391,85.232,1.995,low
392,89.659,1.896,low
393,89.659,1.896,low
394,76.418,2.225,low
395,76.774,2.214,low
396,79.934,2.127,low
397,77.013,2.207,low
398,77.013,2.207,low
399,84.149,2.020,low
400,68.769,2.472,low
401,77.808,2.185,low
402,86.470,1.966,low
403,86.470,1.966,low
404,86.983,1.954,low
405,86.983,1.954,low
406,88.317,1.925,low
407,81.386,2.089,low
408,85.060,1.999,low
409,75.599,2.249,low
410,69.537,2.445,low
411,87.415,1.945,low
412,81.314,2.091,low
413,77.216,2.202,low
414,85.490,1.989,low
415,82.359,2.064,low
416,78.599,2.163,low
417,84.998,2.000,low
418,88.195,1.928,low
419,87.057,1.953,low
420,80.135,2.121,low
421,75.351,2.256,low
422,66.357,2.562,low
423,78.731,2.159,low
424,79.956,2.126,low
425,82.367,2.064,low
426,85.344,1.992,low
427,85.344,1.992,low
428,83.521,2.035,low
429,83.521,2.035,low
430,87.719,1.938,low
431,87.719,1.938,low
432,89.936,1.890,low
433,77.692,2.188,low
434,86.567,1.964,low
435,88.140,1.929,low
436,88.284,1.926,low
437,89.936,1.890,low
438,78.392,2.169,low
439,81.237,2.093,low
440,86.268,1.971,low
441,82.586,2.058,low
442,77.729,2.187,low
443,89.210,1.906,low
444,84.491,2.012,low
445,84.491,2.012,low
446,88.853,1.913,low
447,79.449,2.140,low
448,85.799,1.981,low
449,88.912,1.912,low
450,82.561,2.059,low
451,89.074,1.909,low
452,89.079,1.908,low
453,75.691,2.246,low
454,84.903,2.002,low
455,82.591,2.058,low
456,78.252,2.172,low
457,84.650,2.008,low
458,88.939,1.911,low
459,85.817,1.981,low
460,88.750,1.915,low
461,88.750,1.915,low
462,73.265,2.320,low
463,83.775,2.029,low
464,88.957,1.911,low
465,69.950,2.430,low
466,89.614,1.897,low
467,82.113,2.070,low
468,80.309,2.117,low
469,80.309,2.117,low
470,76.049,2.235,low
471,80.410,2.114,low
472,89.341,1.903,low
473,85.688,1.984,low
474,89.276,1.904,low
475,74.434,2.284,low
476,84.091,2.022,low
477,85.895,1.979,low
478,75.615,2.248,low
479,73.502,2.313,low
480,86.682,1.961,low
481,85.300,1.993,low
482,84.650,2.008,low
483,84.650,2.008,low
484,86.083,1.975,low
485,77.997,2.180,low
486,77.997,2.180,low
487,87.933,1.933,low
488,71.864,2.366,low
489,85.372,1.991,low
490,84.417,2.014,low
491,76.605,2.219,low
492,88.130,1.929,low
493,60.393,2.815,low
494,65.136,2.610,low
495,44.447,3.825,trans
496,81.457,2.087,low
497,70.394,2.415,low
498,79.468,2.139,low
499,80.682,2.107,low
500,63.357,2.683,low
501,84.741,2.006,low
502,67.191,2.530,low
503,84.741,2.006,low
504,86.552,1.964,low
505,86.175,1.973,low
506,86.175,1.973,low
507,77.410,2.196,low
508,89.111,1.908,low
509,76.984,2.208,low
510,80.602,2.109,low
511,85.568,1.987,low
512,76.363,2.226,low
513,81.041,2.098,low
514,89.042,1.909,low
515,88.760,1.915,low
516,89.331,1.903,low
517,89.331,1.903,low
518,77.738,2.187,low
519,86.319,1.969,low
520,86.319,1.969,low
521,81.340,2.090,low
522,81.340,2.090,low
523,87.406,1.945,low
524,87.406,1.945,low
525,75.415,2.254,low
526,85.028,1.999,low
527,80.091,2.123,low
528,64.493,2.636,low
529,57.242,2.970,low
530,77.962,2.181,low
531,75.968,2.238,low
532,77.824,2.184,low
533,68.769,2.472,low
534,51.469,3.303,trans
535,37.411,4.544,trans
536,78.448,2.167,low
537,78.790,2.158,low
538,83.532,2.035,low
539,83.334,2.040,low
540,83.334,2.040,low
541,80.023,2.124,low
542,86.766,1.959,low
543,86.766,1.959,low
544,77.448,2.195,low
545,80.189,2.120,low
546,83.532,2.035,low
547,82.365,2.064,low
548,88.813,1.914,low
549,82.047,2.072,low
550,82.047,2.072,low
551,87.136,1.951,low
552,87.369,1.946,low
553,79.267,2.145,low
554,79.267,2.145,low
555,80.028,2.124,low
556,80.028,2.124,low
557,64.227,2.647,low
558,60.343,2.817,low
559,87.484,1.943,low
560,89.400,1.902,low
561,77.782,2.186,low
562,46.594,3.649,trans
563,42.555,3.995,trans
564,63.029,2.697,low
565,89.400,1.902,low
566,81.240,2.093,low
567,81.240,2.093,low
568,56.031,3.034,trans
569,80.130,2.122,low
570,63.677,2.670,low
571,87.595,1.941,low
572,87.595,1.941,low
573,75.555,2.250,low
574,82.218,2.068,low
575,89.776,1.894,low
576,87.511,1.943,low
577,85.812,1.981,low
578,87.511,1.943,low
579,85.812,1.981,low
580,84.580,2.010,low
581,89.091,1.908,low
582,84.580,2.010,low
583,69.769,2.437,low
584,75.591,2.249,low
585,75.591,2.249,low
586,85.930,1.978,low
587,89.776,1.894,low
588,75.135,2.263,low
589,75.135,2.263,low
590,64.644,2.630,low
591,81.636,2.082,low
592,58.851,2.889,low
593,58.851,2.889,low
594,76.108,2.234,low
595,69.247,2.455,low
596,76.983,2.208,low
597,87.899,1.934,low
598,87.899,1.934,low
599,87.340,1.946,low
600,50.163,3.389,trans
601,87.682,1.939,low
602,61.448,2.767,low
603,61.448,2.767,low
604,84.084,2.022,low
605,64.401,2.640,low
606,51.747,3.285,trans
607,32.481,5.234,trans
608,63.809,2.664,low
609,79.963,2.126,low
610,78.564,2.164,low
611,86.277,1.970,low
612,86.277,1.970,low
613,59.360,2.864,low
614,83.148,2.045,low
615,64.834,2.622,low
616,71.625,2.373,low
617,70.604,2.408,low
618,81.098,2.096,low
619,80.131,2.122,low
620,89.693,1.895,low
621,89.693,1.895,low
622,85.732,1.983,low
623,86.567,1.964,low
624,70.595,2.408,low
625,66.144,2.570,low
626,78.185,2.174,low
627,88.001,1.932,low
628,88.001,1.932,low
629,84.462,2.013,low
630,80.031,2.124,low
631,72.055,2.359,low
632,82.565,2.059,low
633,63.504,2.677,low
634,69.527,2.445,low
635,89.993,1.889,low
636,89.993,1.889,low
637,30.503,5.573,trans
638,89.742,1.894,low
639,89.742,1.894,low
640,49.248,3.452,trans
641,83.210,2.043,low
642,73.501,2.313,low
643,79.677,2.134,low
644,79.507,2.138,low
645,79.507,2.138,low
646,76.365,2.226,low
647,54.429,3.123,trans
648,89.533,1.899,low
649,85.262,1.994,low
650,81.878,2.076,low
651,69.068,2.461,low
652,89.533,1.899,low
653,85.262,1.994,low
654,83.086,2.046,low
655,70.414,2.414,low
656,66.938,2.540,low
657,87.950,1.933,low
658,80.172,2.120,low
659,89.598,1.897,low
660,87.950,1.933,low
661,89.598,1.897,low
662,89.966,1.890,low
663,89.320,1.903,low
664,89.966,1.890,low
665,85.638,1.985,low
666,89.416,1.901,low
667,74.101,2.294,low
668,88.650,1.918,low
669,83.100,2.046,low
670,83.100,2.046,low
671,88.650,1.918,low
672,79.122,2.149,low
673,89.111,1.908,low
674,79.291,2.144,low
675,89.111,1.908,low
676,88.626,1.918,low
677,87.258,1.948,low
678,71.408,2.381,low
679,78.722,2.159,low
680,71.408,2.381,low
681,70.545,2.410,low
682,89.815,1.893,low
683,87.775,1.937,low
684,70.655,2.406,low
685,83.639,2.033,low
686,83.446,2.037,low
687,77.501,2.194,low
688,84.226,2.018,low
689,86.769,1.959,low
690,86.769,1.959,low
691,84.226,2.018,low
692,84.784,2.005,low
693,75.079,2.264,low
694,83.639,2.033,low
695,80.900,2.101,low
696,82.422,2.063,low
697,82.422,2.063,low
698,83.325,2.040,low
699,89.517,1.899,low
700,81.068,2.097,low
701,85.814,1.981,low
702,88.207,1.927,low
703,84.954,2.001,low
704,88.884,1.913,low
705,89.007,1.910,low
706,89.007,1.910,low
707,77.090,2.205,low
708,80.268,2.118,low
709,82.846,2.052,low
710,76.336,2.227,low
711,78.852,2.156,low
712,80.268,2.118,low
713,87.772,1.937,low
714,82.408,2.063,low
715,85.858,1.980,low
716,58.625,2.900,low
717,89.960,1.890,low
718,87.285,1.948,low
719,87.940,1.933,low
720,87.285,1.948,low
721,81.951,2.074,low
722,69.901,2.432,low
723,88.542,1.920,low
724,76.460,2.223,low
725,88.802,1.914,low
726,71.328,2.383,low
727,56.697,2.998,low
728,67.419,2.522,low
729,86.801,1.958,low
730,85.381,1.991,low
731,71.020,2.394,low
732,71.020,2.394,low
733,88.966,1.911,low
734,69.938,2.431,low
735,84.257,2.018,low
736,72.588,2.342,low
737,65.244,2.606,low
738,81.460,2.087,low
739,86.759,1.959,low
740,82.997,2.048,low
741,52.430,3.242,trans
742,85.674,1.984,low
743,85.674,1.984,low
744,87.918,1.934,low
745,79.767,2.131,low
746,85.992,1.977,low
747,85.210,1.995,low
748,85.992,1.977,low
749,50.601,3.360,trans
750,84.462,2.013,low
751,84.291,2.017,low
752,81.390,2.089,low
753,89.039,1.909,low
754,88.170,1.928,low
755,74.822,2.272,low
756,81.951,2.074,low
757,75.643,2.247,low
758,83.873,2.027,low
759,82.149,2.069,low
760,82.149,2.069,low
761,56.331,3.018,trans
762,85.941,1.978,low
763,86.553,1.964,low
764,86.553,1.964,low
765,81.744,2.080,low
766,81.744,2.080,low
767,80.178,2.120,low
768,86.773,1.959,low
769,87.540,1.942,low
770,82.605,2.058,low
771,80.178,2.120,low
772,75.004,2.267,low
773,77.199,2.202,low
774,76.592,2.220,low
775,77.199,2.202,low
776,73.977,2.298,low
777,82.510,2.060,low
778,86.226,1.972,low
779,75.152,2.262,low
780,86.226,1.972,low
781,80.559,2.110,low
782,81.100,2.096,low
783,81.100,2.096,low
784,68.186,2.493,low
785,87.037,1.953,low
786,79.754,2.132,low
787,89.089,1.908,low
788,89.089,1.908,low
789,77.966,2.180,low
790,80.904,2.101,low
791,80.509,2.112,low
792,71.785,2.368,low
793,69.322,2.452,low
794,83.570,2.034,low
795,83.570,2.034,low
796,88.768,1.915,low
797,86.779,1.959,low
798,78.077,2.177,low
799,79.875,2.128,low
800,71.456,2.379,low
801,88.129,1.929,low
802,88.129,1.929,low
803,84.676,2.008,low
804,88.938,1.911,low
805,87.128,1.951,low
806,87.037,1.953,low
807,79.356,2.142,low
808,71.720,2.370,low
809,84.258,2.018,low
810,84.285,2.017,low
811,88.768,1.915,low
812,80.531,2.111,low
813,84.121,2.021,low
814,88.613,1.918,low
815,80.531,2.111,low
816,71.720,2.370,low
817,88.613,1.918,low
818,83.080,2.046,low
819,71.531,2.377,low
820,84.065,2.022,low
821,84.335,2.016,low
822,79.955,2.126,low
823,87.534,1.942,low
824,86.149,1.973,low
825,81.390,2.089,low
826,89.612,1.897,low
827,75.515,2.251,low
828,83.187,2.044,low
829,87.646,1.940,low
830,68.536,2.480,low
831,77.994,2.180,low
832,88.172,1.928,low
833,88.441,1.922,low
834,83.026,2.048,low
835,88.441,1.922,low
836,62.930,2.701,low
837,82.023,2.073,low
838,79.780,2.131,low
839,79.780,2.131,low
840,74.660,2.277,low
841,74.296,2.288,low
842,82.847,2.052,low
843,82.847,2.052,low
844,82.598,2.058,low
845,80.224,2.119,low
846,61.684,2.756,low
847,75.321,2.257,low
848,85.812,1.981,low
849,81.801,2.078,low
850,78.095,2.177,low
851,86.890,1.956,low
852,61.696,2.755,low
853,87.486,1.943,low
854,89.740,1.894,low
855,89.740,1.894,low
856,87.536,1.942,low
857,87.536,1.942,low
858,82.152,2.069,low
859,82.554,2.059,low
860,73.085,2.326,low
861,87.197,1.950,low
862,73.571,2.311,low
863,79.094,2.149,low
864,87.161,1.950,low
865,89.574,1.898,low
866,89.574,1.898,low
867,79.094,2.149,low
868,87.358,1.946,low
869,87.358,1.946,low
870,86.771,1.959,low
871,77.534,2.193,low
872,81.178,2.094,low
873,61.337,2.772,low
874,81.794,2.078,low
875,81.794,2.078,low
876,78.621,2.162,low
877,68.520,2.481,low
878,74.966,2.268,low
879,80.954,2.100,low
880,80.954,2.100,low
881,88.144,1.929,low
882,74.966,2.268,low
883,82.037,2.072,low
884,80.884,2.102,low
885,82.037,2.072,low
886,80.884,2.102,low
887,71.715,2.371,low
888,72.638,2.340,low
889,88.085,1.930,low
890,89.916,1.891,low
891,89.916,1.891,low
892,89.722,1.895,low
893,81.406,2.088,low
894,89.806,1.893,low
895,89.806,1.893,low
896,89.112,1.908,low
897,65.363,2.601,low
898,87.673,1.939,low
899,62.973,2.700,low
900,84.040,2.023,low
901,78.673,2.161,low
902,83.047,2.047,low
903,69.129,2.459,low
904,85.149,1.996,low
905,84.723,2.007,low
906,88.947,1.911,low
907,88.711,1.916,low
908,82.504,2.060,low
909,87.527,1.942,low
910,88.711,1.916,low
911,86.225,1.972,low
912,78.242,2.173,low
913,57.997,2.931,low
914,81.580,2.084,low
915,81.580,2.084,low
916,89.852,1.892,low
917,81.749,2.080,low
918,87.547,1.942,low
919,84.640,2.009,low
920,32.108,5.295,trans
921,71.177,2.388,low
922,85.676,1.984,low
923,84.954,2.001,low
924,84.017,2.023,low
925,81.931,2.075,low
926,80.179,2.120,low
927,88.540,1.920,low
928,88.540,1.920,low
929,73.890,2.301,low
930,83.683,2.031,low
931,66.970,2.538,low
932,83.488,2.036,low
933,85.012,2.000,low
934,80.114,2.122,low
935,78.831,2.157,low
936,15.532,10.945,high
937,24.888,6.831,high
938,80.497,2.112,low
939,84.723,2.007,low
940,89.789,1.893,low
941,84.063,2.022,low
942,84.063,2.022,low
943,79.883,2.128,low
944,88.951,1.911,low
945,82.823,2.053,low
946,79.883,2.128,low
947,67.307,2.526,low
948,86.385,1.968,low
949,83.337,2.040,low
950,70.652,2.406,low
951,89.624,1.897,low
952,89.624,1.897,low
953,87.429,1.944,low
954,45.081,3.771,trans
955,87.098,1.952,low
956,66.220,2.567,low
957,76.416,2.225,low
958,82.395,2.063,low
959,78.607,2.163,low
960,86.174,1.973,low
961,76.384,2.226,low
962,88.988,1.910,low
963,89.789,1.893,low
964,76.384,2.226,low
965,73.631,2.309,low
966,87.650,1.940,low
967,79.104,2.149,low
968,86.848,1.957,low
969,82.812,2.053,low
970,82.593,2.058,low
971,87.982,1.932,low
972,71.643,2.373,low
973,60.027,2.832,low
974,89.161,1.907,low
975,87.570,1.941,low
976,89.161,1.907,low
977,70.911,2.397,low
978,79.546,2.137,low
979,79.162,2.147,low
980,83.066,2.047,low
981,89.905,1.891,low
982,83.839,2.028,low
983,89.467,1.900,low
984,79.854,2.129,low
985,82.593,2.058,low
986,67.388,2.523,low
987,82.520,2.060,low
988,80.050,2.124,low
989,58.398,2.911,low
990,78.961,2.153,low
991,75.512,2.251,low
992,88.437,1.922,low
993,86.352,1.969,low
994,87.026,1.953,low
995,79.050,2.151,low
996,82.450,2.062,low
997,83.066,2.047,low
998,86.061,1.975,low
999,82.423,2.063,low
1000,71.641,2.373,low
1001,80.452,2.113,low
1002,80.452,2.113,low
1003,87.148,1.951,low
1004,87.148,1.951,low
1005,88.040,1.931,low
1006,87.355,1.946,low
1007,82.116,2.070,low
1008,89.234,1.905,low
1009,79.115,2.149,low
1010,84.619,2.009,low
1011,84.297,2.017,low
1012,71.127,2.390,low
1013,79.252,2.145,low
1014,89.518,1.899,low
1015,85.698,1.984,low
1016,84.341,2.016,low
1017,89.424,1.901,low
1018,80.878,2.102,low
1019,80.878,2.102,low
1020,84.473,2.012,low
1021,74.541,2.281,low
1022,84.813,2.004,low
1023,89.374,1.902,low
1024,88.978,1.911,low
1025,89.765,1.894,low
1026,89.765,1.894,low
1027,66.438,2.559,low
1028,84.852,2.003,low
1029,87.799,1.936,low
1030,89.121,1.908,low
1031,86.495,1.965,low
1032,77.792,2.185,low
1033,82.670,2.056,low
1034,65.796,2.584,low
1035,71.472,2.379,low
1036,86.315,1.970,low
1037,86.694,1.961,low
1038,85.520,1.988,low
1039,85.520,1.988,low
1040,71.656,2.372,low
1041,86.694,1.961,low
1042,87.694,1.939,low
1043,81.746,2.080,low
1044,63.654,2.671,low
1045,60.121,2.828,low
1046,69.902,2.432,low
1047,86.452,1.966,low
1048,78.904,2.155,low
1049,86.452,1.966,low
1050,79.977,2.126,low
1051,87.303,1.947,low
1052,75.357,2.256,low
1053,87.303,1.947,low
1054,64.920,2.619,low
1055,80.894,2.102,low
1056,79.052,2.150,low
1057,77.243,2.201,low
1058,75.973,2.238,low
1059,68.271,2.490,low
1060,89.958,1.890,low
1061,86.809,1.958,low
1062,88.894,1.912,low
1063,77.080,2.206,low
1064,67.137,2.532,low
1065,88.379,1.924,low
1066,86.809,1.958,low
1067,76.320,2.227,low
1068,83.549,2.035,low
1069,83.549,2.035,low
1070,88.379,1.924,low
1071,76.189,2.231,low
1072,79.243,2.145,low
1073,84.721,2.007,low
1074,84.721,2.007,low
1075,73.564,2.311,low
1076,79.584,2.136,low
1077,79.584,2.136,low
1078,73.497,2.313,low
1079,82.210,2.068,low
1080,87.024,1.953,low
1081,84.531,2.011,low
1082,79.456,2.140,low
1083,61.802,2.751,low
1084,84.531,2.011,low
1085,77.056,2.206,low
1086,85.231,1.995,low
1087,63.659,2.670,low
1088,87.179,1.950,low
1089,87.527,1.942,low
1090,83.827,2.028,low
1091,87.553,1.942,low
1092,82.094,2.071,low
1093,89.100,1.908,low
1094,78.579,2.163,low
1095,78.899,2.155,low
1096,74.179,2.292,low
1097,78.899,2.155,low
1098,80.901,2.101,low
1099,87.553,1.942,low
1100,85.508,1.988,low
1101,77.193,2.202,low
1102,80.077,2.123,low
1103,64.202,2.648,low
1104,89.666,1.896,low
1105,76.157,2.232,low
1106,55.065,3.087,trans
1107,67.336,2.525,low
1108,89.457,1.900,low
1109,76.755,2.215,low
1110,73.569,2.311,low
1111,89.589,1.898,low
1112,76.755,2.215,low
1113,89.589,1.898,low
1114,76.502,2.222,low
1115,87.191,1.950,low
1116,85.278,1.993,low
1117,78.876,2.155,low
1118,84.324,2.016,low
1119,78.579,2.163,low
1120,75.055,2.265,low
1121,77.836,2.184,low
1122,73.271,2.320,low
1123,37.454,4.539,trans
1124,77.564,2.192,low
1125,40.482,4.199,trans
1126,84.770,2.005,low
1127,89.564,1.898,low
1128,81.312,2.091,low
1129,78.599,2.163,low
1130,72.075,2.359,low
1131,88.426,1.923,low
1132,88.426,1.923,low
1133,87.185,1.950,low
1134,62.328,2.727,low
1135,85.330,1.992,low
1136,84.324,2.016,low
1137,73.033,2.328,low
1138,71.595,2.374,low
1139,83.474,2.037,low
1140,78.926,2.154,low
1141,83.451,2.037,low
1142,88.180,1.928,low
1143,88.639,1.918,low
1144,86.294,1.970,low
1145,82.554,2.059,low
1146,89.564,1.898,low
1147,88.639,1.918,low
