mesh_name,theta_target,theta_label,z_range_mean,z_min,z_max,z_mean,pure_lsq_error,pure_gg_error,glsq_05_error,hybrid_advantage,gg_time_ms,wlsq_time_ms,glsq_05_time_ms,regime_high_pct,regime_trans_pct,regime_low_pct
skew_10deg,10.0,10°,1.89-170.35 (6.31),1.8939372252770228,170.34679714771963,6.3074938597457475,0.043142993418171835,0.8834831117404446,0.441973654272594,1.9989497183819533,1.5609590000167373,2.650625000569562,3.4228750000693253,38.695369329942636,59.89709622094742,1.4075344491099415
skew_30deg,30.0,30°,1.93-340.00 (7.66),1.9296516637251053,340.0,7.6567846763348015,0.3893368063312197,2.153618270976065,1.113918699792286,1.9333711440320134,1.4741670001967577,1.8052920004265616,2.85375000021304,43.05157115217826,50.910667823070256,6.037761024751485
skew_50deg,50.0,50°,1.98-340.00 (13.97),1.9794046007238155,340.0,13.968182629894272,0.267183395548046,3.779751044776343,1.8980336099271122,1.9914036427002428,0.7944580002003931,0.8749999997235136,1.654457999393344,52.54668930390493,40.492359932088284,6.960950764006792
skew_60deg,60.0,60°,1.93-340.00 (15.59),1.9311289272585284,340.0,15.58940889184502,0.2933131453583667,3.576430814270019,1.7995770960729844,1.9873729344935893,0.6399170006261556,0.6797089999963646,1.360000000204309,52.94435440302539,36.426256077795784,10.629389519178822
skew_70deg,70.0,70°,1.98-340.00 (17.32),1.9772526651285776,340.0,17.322749676869815,0.34098824908955294,3.555300941933639,1.7940790389448158,1.981685792407832,0.48158300069189863,0.6826250000813161,0.9872079999695416,56.35539437896645,37.75158658204896,5.893019038984588
skew_80deg,80.0,80°,1.90-340.00 (15.13),1.8956009824028879,340.0,15.134943505016947,0.4626104727107721,5.234306653599961,2.6363452835218646,1.9854404832008608,0.368457999684324,0.5344170003809268,0.6867499996587867,54.22659601312137,38.70804945748171,7.065354529396922
