nu,kobs_frac,eps_rel,tau_req,tau,rmse_fwd,rmse_bwd_best,spread,accepted_count,threshold,status
0.01,16,0.001,0.25,0.2502575807633504,2.447446252516436e-16,,,0,0.014361406616345069,no_identifiable_set
0.01,16,0.001,1.1666666666666665,1.1669619798638864,2.7794136633694927e-16,,,0,0.014361406616345069,no_identifiable_set
0.01,16,0.001,2.083333333333333,2.0836663789644216,3.014057433673008e-16,,,0,0.014361406616345069,no_identifiable_set
0.01,16,0.001,3.0,3.000370778064957,1.8886215200764505e-16,,,0,0.014361406616345069,no_identifiable_set
