cell_id,theta_skew_deg,z,regime
245,81.056,2.097,low
246,64.983,2.616,low
247,73.302,2.319,low
248,73.376,2.317,low
249,83.263,2.042,low
250,84.730,2.006,low
251,62.692,2.712,low
252,75.400,2.255,low
253,85.852,1.980,low
254,73.188,2.323,low
255,70.618,2.407,low
256,84.572,2.010,low
257,86.058,1.975,low
258,76.908,2.210,low
259,75.400,2.255,low
260,75.388,2.255,low
261,87.384,1.945,low
262,84.218,2.019,low
263,84.453,2.013,low
264,80.510,2.112,low
265,84.453,2.013,low
266,72.895,2.332,low
267,64.135,2.651,low
268,83.024,2.048,low
269,86.556,1.964,low
270,86.556,1.964,low
271,78.514,2.165,low
272,75.700,2.246,low
273,83.024,2.048,low
274,80.676,2.107,low
275,80.810,2.104,low
276,48.393,3.513,trans
277,82.619,2.058,low
278,75.060,2.265,low
279,38.301,4.438,trans
280,35.816,4.746,trans
281,58.615,2.900,low
282,67.323,2.525,low
283,76.727,2.216,low
284,88.867,1.913,low
285,69.160,2.458,low
286,79.454,2.140,low
287,74.580,2.279,low
288,83.103,2.046,low
289,74.580,2.279,low
290,83.817,2.028,low
291,70.115,2.425,low
292,87.997,1.932,low
293,55.107,3.085,trans
294,86.151,1.973,low
295,69.773,2.436,low
296,89.831,1.892,low
297,89.831,1.892,low
298,81.724,2.080,low
299,75.736,2.245,low
300,83.578,2.034,low
301,82.100,2.071,low
302,72.101,2.358,low
303,82.100,2.071,low
304,86.534,1.965,low
305,80.877,2.102,low
306,83.703,2.031,low
307,84.968,2.001,low
308,84.968,2.001,low
309,72.177,2.355,low
310,75.668,2.247,low
311,74.126,2.293,low
312,72.426,2.347,low
313,80.232,2.119,low
314,85.859,1.980,low
315,79.137,2.148,low
316,85.974,1.977,low
317,85.974,1.977,low
318,83.571,2.034,low
319,82.318,2.065,low
320,82.810,2.053,low
321,83.571,2.034,low
322,87.780,1.937,low
323,87.780,1.937,low
324,71.336,2.383,low
325,85.682,1.984,low
326,87.423,1.945,low
327,77.887,2.183,low
328,85.700,1.984,low
329,85.700,1.984,low
330,88.516,1.921,low
331,87.569,1.941,low
332,71.735,2.370,low
333,71.735,2.370,low
334,87.086,1.952,low
335,89.876,1.891,low
336,83.883,2.027,low
337,86.359,1.969,low
338,83.942,2.025,low
339,84.903,2.002,low
340,74.233,2.290,low
341,88.052,1.931,low
342,81.700,2.081,low
343,84.726,2.006,low
344,80.721,2.106,low
345,51.667,3.290,trans
346,89.362,1.902,low
347,74.374,2.286,low
348,84.015,2.023,low
349,74.548,2.280,low
350,88.802,1.914,low
351,88.802,1.914,low
352,88.009,1.932,low
353,85.100,1.998,low
354,74.012,2.297,low
355,51.720,3.287,trans
356,85.791,1.982,low
357,85.124,1.997,low
358,81.682,2.081,low
359,88.784,1.915,low
360,88.926,1.912,low
361,80.732,2.106,low
362,88.926,1.912,low
363,87.355,1.946,low
364,85.736,1.983,low
365,75.261,2.259,low
366,87.021,1.954,low
367,7.582,22.422,high
368,39.440,4.310,trans
369,85.168,1.996,low
370,87.717,1.938,low
371,87.098,1.952,low
372,68.756,2.472,low
373,84.683,2.007,low
374,85.704,1.984,low
375,85.704,1.984,low
376,83.125,2.045,low
377,70.385,2.415,low
378,70.385,2.415,low
379,88.287,1.926,low
380,88.287,1.926,low
381,84.047,2.023,low
382,84.047,2.023,low
383,80.292,2.117,low
384,87.098,1.952,low
385,76.127,2.233,low
386,81.216,2.093,low
387,85.103,1.998,low
388,85.103,1.998,low
389,76.702,2.216,low
390,74.271,2.289,low
391,75.109,2.263,low
392,73.903,2.300,low
393,78.096,2.177,low
394,86.695,1.961,low
395,85.311,1.993,low
396,83.657,2.032,low
397,66.012,2.575,low
398,84.146,2.020,low
399,64.242,2.646,low
400,83.387,2.039,low
401,43.861,3.876,trans
402,69.081,2.461,low
403,73.047,2.327,low
404,69.081,2.461,low
405,74.309,2.288,low
406,70.220,2.421,low
407,60.753,2.798,low
408,89.826,1.893,low
409,82.557,2.059,low
410,86.145,1.973,low
411,89.136,1.907,low
412,89.136,1.907,low
413,86.951,1.955,low
414,76.151,2.232,low
415,78.181,2.174,low
416,87.095,1.952,low
417,87.095,1.952,low
418,83.198,2.043,low
419,69.452,2.448,low
420,68.191,2.493,low
421,79.986,2.125,low
422,80.247,2.118,low
423,83.017,2.048,low
424,79.038,2.151,low
425,80.325,2.116,low
426,85.228,1.995,low
427,89.237,1.905,low
428,89.693,1.895,low
429,83.846,2.028,low
430,83.044,2.047,low
431,75.255,2.259,low
432,84.197,2.019,low
433,77.649,2.189,low
434,86.112,1.974,low
435,85.274,1.994,low
436,89.753,1.894,low
437,89.753,1.894,low
438,79.398,2.141,low
439,89.380,1.902,low
440,75.472,2.252,low
441,75.472,2.252,low
442,85.814,1.981,low
443,84.585,2.010,low
444,85.020,2.000,low
445,89.450,1.901,low
446,83.604,2.033,low
447,85.097,1.998,low
448,89.881,1.891,low
449,80.677,2.107,low
450,89.201,1.906,low
451,78.978,2.153,low
452,83.206,2.043,low
453,70.682,2.405,low
454,86.112,1.974,low
455,83.122,2.045,low
456,85.541,1.987,low
457,82.893,2.051,low
458,81.926,2.075,low
459,86.471,1.966,low
460,86.471,1.966,low
461,84.106,2.021,low
462,88.813,1.914,low
463,87.580,1.941,low
464,85.343,1.992,low
465,85.343,1.992,low
466,52.749,3.223,trans
467,80.961,2.100,low
468,77.606,2.191,low
469,80.961,2.100,low
470,81.681,2.081,low
471,83.822,2.028,low
472,83.056,2.047,low
473,85.452,1.989,low
474,83.822,2.028,low
475,68.227,2.492,low
476,88.813,1.914,low
477,82.444,2.062,low
478,89.448,1.901,low
479,66.308,2.564,low
480,75.185,2.261,low
481,84.025,2.023,low
482,87.618,1.940,low
483,88.469,1.922,low
484,88.514,1.921,low
485,89.032,1.909,low
486,89.032,1.909,low
487,89.448,1.901,low
488,88.065,1.930,low
489,87.097,1.952,low
490,84.398,2.014,low
491,89.897,1.891,low
492,87.103,1.952,low
493,74.787,2.273,low
494,89.826,1.893,low
495,87.142,1.951,low
496,85.109,1.997,low
497,79.902,2.128,low
498,79.902,2.128,low
499,89.826,1.893,low
500,86.288,1.970,low
501,45.668,3.723,trans
502,68.620,2.477,low
503,85.109,1.997,low
504,78.118,2.176,low
505,64.704,2.627,low
506,72.040,2.360,low
507,78.491,2.166,low
508,84.505,2.012,low
509,84.314,2.016,low
510,84.505,2.012,low
511,79.757,2.131,low
512,86.404,1.968,low
513,87.015,1.954,low
514,87.015,1.954,low
515,63.258,2.687,low
516,86.404,1.968,low
517,68.889,2.468,low
518,86.153,1.973,low
519,86.153,1.973,low
520,73.976,2.298,low
521,73.976,2.298,low
522,85.455,1.989,low
523,85.455,1.989,low
524,86.264,1.971,low
525,54.673,3.109,trans
526,71.448,2.379,low
527,77.439,2.195,low
528,82.028,2.072,low
529,69.806,2.435,low
530,54.536,3.117,trans
531,58.206,2.921,low
532,78.890,2.155,low
533,80.489,2.112,low
534,80.489,2.112,low
535,85.886,1.979,low
536,87.650,1.940,low
537,85.035,1.999,low
538,85.035,1.999,low
539,73.110,2.325,low
540,81.334,2.090,low
541,84.498,2.012,low
542,74.274,2.289,low
543,88.566,1.919,low
544,84.786,2.005,low
545,84.786,2.005,low
546,48.962,3.472,trans
547,88.027,1.931,low
548,85.420,1.990,low
549,80.005,2.125,low
550,83.611,2.033,low
551,75.369,2.256,low
552,88.027,1.931,low
553,67.300,2.526,low
554,70.262,2.420,low
555,57.544,2.954,low
556,55.607,3.057,trans
557,76.047,2.235,low
558,50.691,3.354,trans
559,81.232,2.093,low
560,83.434,2.038,low
561,73.941,2.299,low
562,89.469,1.900,low
563,68.535,2.481,low
564,86.456,1.966,low
565,88.136,1.929,low
566,83.611,2.033,low
567,83.434,2.038,low
568,81.205,2.093,low
569,80.197,2.120,low
570,85.436,1.990,low
571,88.650,1.918,low
572,85.771,1.982,low
573,87.563,1.941,low
574,82.980,2.049,low
575,78.535,2.165,low
576,81.180,2.094,low
577,82.996,2.048,low
578,77.856,2.184,low
579,78.236,2.173,low
580,84.902,2.002,low
581,84.027,2.023,low
582,81.459,2.087,low
583,76.124,2.233,low
584,87.798,1.936,low
585,53.049,3.205,trans
586,86.174,1.973,low
587,89.603,1.897,low
588,76.037,2.236,low
589,85.758,1.982,low
590,88.631,1.918,low
591,88.631,1.918,low
592,82.124,2.070,low
593,84.200,2.019,low
594,79.088,2.149,low
595,80.039,2.124,low
596,77.480,2.194,low
597,89.709,1.895,low
598,89.709,1.895,low
599,69.147,2.459,low
600,86.334,1.969,low
601,72.674,2.339,low
602,75.475,2.252,low
603,87.570,1.941,low
604,78.835,2.156,low
605,79.112,2.149,low
606,80.631,2.108,low
607,75.985,2.237,low
608,76.124,2.233,low
609,80.063,2.123,low
610,86.677,1.961,low
611,80.098,2.122,low
612,84.172,2.020,low
613,89.630,1.897,low
614,85.499,1.988,low
615,39.894,4.261,trans
616,79.840,2.129,low
617,80.683,2.107,low
618,83.262,2.042,low
619,88.378,1.924,low
620,89.243,1.905,low
621,86.774,1.959,low
622,88.075,1.930,low
623,80.661,2.108,low
624,89.327,1.903,low
625,30.044,5.658,trans
626,89.293,1.904,low
627,88.814,1.914,low
628,88.120,1.929,low
629,87.327,1.947,low
630,86.558,1.964,low
631,86.663,1.962,low
632,86.663,1.962,low
633,86.504,1.965,low
634,88.447,1.922,low
635,82.793,2.053,low
636,89.024,1.910,low
637,80.413,2.114,low
638,88.122,1.929,low
639,86.694,1.961,low
640,86.304,1.970,low
641,89.718,1.895,low
642,86.621,1.963,low
643,89.852,1.892,low
644,82.827,2.052,low
645,82.827,2.052,low
646,84.727,2.006,low
647,62.828,2.706,low
648,89.563,1.898,low
649,83.875,2.027,low
650,86.621,1.963,low
651,78.347,2.170,low
652,85.549,1.987,low
653,74.280,2.289,low
654,68.841,2.469,low
655,80.125,2.122,low
656,84.090,2.022,low
657,74.058,2.295,low
658,67.583,2.515,low
659,77.634,2.190,low
660,89.603,1.897,low
661,81.044,2.098,low
662,81.959,2.074,low
663,62.292,2.729,low
664,57.083,2.978,low
665,82.144,2.070,low
666,87.970,1.932,low
667,81.324,2.090,low
668,87.888,1.934,low
669,87.628,1.940,low
670,72.193,2.355,low
671,84.863,2.003,low
672,84.238,2.018,low
673,77.789,2.185,low
674,80.518,2.111,low
675,82.208,2.068,low
676,84.391,2.014,low
677,52.212,3.256,trans
678,85.038,1.999,low
679,88.949,1.911,low
680,82.438,2.062,low
681,67.110,2.533,low
682,67.110,2.533,low
683,80.456,2.113,low
684,83.686,2.031,low
685,74.943,2.268,low
686,79.922,2.127,low
687,82.910,2.050,low
688,79.922,2.127,low
689,89.873,1.892,low
690,89.873,1.892,low
691,89.508,1.899,low
692,77.582,2.191,low
693,76.052,2.235,low
694,87.524,1.942,low
695,83.522,2.035,low
696,87.234,1.949,low
697,74.928,2.269,low
698,74.187,2.292,low
699,77.276,2.200,low
700,74.138,2.293,low
701,78.800,2.157,low
702,60.655,2.803,low
703,86.482,1.966,low
704,83.428,2.038,low
705,83.428,2.038,low
706,73.999,2.297,low
707,86.482,1.966,low
708,77.002,2.208,low
709,72.600,2.342,low
710,77.002,2.208,low
711,85.852,1.980,low
712,83.370,2.039,low
713,81.895,2.076,low
714,89.413,1.901,low
715,89.494,1.900,low
716,65.258,2.605,low
717,84.451,2.013,low
718,77.907,2.182,low
719,84.451,2.013,low
720,65.466,2.597,low
721,74.111,2.294,low
722,64.908,2.619,low
723,69.576,2.443,low
724,76.141,2.233,low
725,82.717,2.055,low
726,76.141,2.233,low
727,87.326,1.947,low
728,87.326,1.947,low
729,76.721,2.216,low
730,86.609,1.963,low
731,80.324,2.116,low
732,88.417,1.923,low
733,88.067,1.930,low
734,83.404,2.038,low
735,82.506,2.060,low
736,81.484,2.086,low
737,89.095,1.908,low
738,83.404,2.038,low
739,73.267,2.320,low
740,64.790,2.624,low
741,86.750,1.960,low
742,86.750,1.960,low
743,89.516,1.899,low
744,86.542,1.964,low
745,88.761,1.915,low
746,83.863,2.027,low
747,68.310,2.489,low
748,80.810,2.104,low
749,48.699,3.491,trans
750,69.689,2.439,low
751,86.340,1.969,low
752,85.493,1.988,low
753,74.743,2.274,low
754,75.049,2.265,low
755,84.181,2.019,low
756,73.209,2.322,low
757,73.209,2.322,low
758,70.567,2.409,low
759,83.692,2.031,low
760,77.200,2.202,low
761,84.587,2.010,low
762,84.587,2.010,low
763,80.753,2.105,low
764,71.680,2.372,low
765,85.626,1.985,low
766,88.110,1.929,low
767,85.868,1.980,low
768,66.487,2.557,low
769,85.784,1.982,low
770,78.185,2.174,low
771,58.345,2.914,low
772,85.913,1.979,low
773,89.795,1.893,low
774,89.795,1.893,low
775,69.860,2.433,low
776,72.938,2.331,low
777,71.279,2.385,low
778,71.279,2.385,low
779,68.053,2.498,low
780,82.170,2.069,low
781,71.255,2.386,low
782,89.574,1.898,low
783,69.966,2.430,low
784,81.964,2.074,low
785,83.817,2.028,low
786,85.913,1.979,low
787,80.877,2.102,low
788,80.233,2.119,low
789,88.060,1.931,low
790,83.323,2.040,low
791,87.334,1.947,low
792,87.334,1.947,low
793,76.202,2.231,low
794,76.202,2.231,low
795,64.749,2.626,low
796,88.964,1.911,low
797,86.579,1.964,low
798,87.334,1.947,low
799,72.925,2.331,low
800,89.766,1.894,low
801,87.334,1.947,low
802,74.642,2.278,low
803,81.899,2.076,low
804,81.834,2.077,low
805,81.834,2.077,low
806,85.405,1.991,low
807,85.405,1.991,low
808,26.100,6.513,high
809,84.403,2.014,low
810,84.390,2.014,low
811,32.004,5.312,trans
812,57.744,2.944,low
813,83.641,2.032,low
814,67.299,2.526,low
815,74.126,2.293,low
816,67.763,2.509,low
817,83.638,2.033,low
818,89.846,1.892,low
819,89.846,1.892,low
820,88.482,1.921,low
821,88.482,1.921,low
822,89.965,1.890,low
823,74.909,2.269,low
824,74.070,2.295,low
825,75.912,2.239,low
826,82.810,2.053,low
827,49.147,3.459,trans
828,78.314,2.171,low
829,84.258,2.018,low
830,87.835,1.935,low
831,87.835,1.935,low
832,77.232,2.201,low
833,76.806,2.213,low
834,88.619,1.918,low
835,77.691,2.188,low
836,82.161,2.069,low
837,86.649,1.962,low
838,86.649,1.962,low
839,84.940,2.001,low
840,82.016,2.073,low
841,84.940,2.001,low
842,77.704,2.188,low
843,88.619,1.918,low
844,82.698,2.056,low
845,82.615,2.058,low
846,87.929,1.933,low
847,87.929,1.933,low
848,80.445,2.113,low
849,58.984,2.882,low
850,86.168,1.973,low
851,86.168,1.973,low
852,36.522,4.655,trans
853,77.725,2.187,low
854,83.033,2.047,low
855,85.610,1.986,low
856,72.901,2.332,low
857,76.025,2.236,low
858,87.086,1.952,low
859,78.116,2.176,low
860,83.757,2.030,low
861,77.487,2.194,low
862,68.156,2.494,low
863,84.320,2.016,low
864,80.832,2.103,low
865,80.832,2.103,low
866,86.300,1.970,low
867,86.929,1.956,low
868,86.359,1.969,low
869,86.632,1.962,low
870,86.632,1.962,low
871,84.416,2.014,low
872,85.084,1.998,low
873,85.084,1.998,low
874,84.644,2.008,low
875,89.484,1.900,low
876,69.103,2.460,low
877,67.202,2.530,low
878,80.927,2.101,low
879,80.927,2.101,low
880,85.699,1.984,low
881,85.699,1.984,low
882,78.647,2.162,low
883,86.950,1.955,low
884,87.332,1.947,low
885,81.591,2.084,low
886,84.726,2.006,low
887,84.328,2.016,low
888,84.328,2.016,low
889,81.152,2.095,low
890,81.152,2.095,low
891,85.608,1.986,low
892,77.085,2.205,low
893,80.213,2.119,low
894,87.058,1.953,low
895,87.423,1.945,low
896,88.871,1.913,low
897,88.398,1.923,low
898,69.494,2.446,low
899,72.508,2.345,low
900,86.199,1.972,low
901,83.123,2.045,low
902,80.293,2.117,low
903,72.155,2.356,low
904,80.293,2.117,low
905,78.572,2.164,low
906,88.602,1.919,low
907,78.965,2.153,low
908,76.550,2.221,low
909,86.389,1.968,low
910,86.202,1.972,low
911,85.864,1.980,low
912,85.576,1.987,low
913,85.576,1.987,low
914,77.254,2.201,low
915,86.535,1.965,low
916,86.535,1.965,low
917,72.629,2.341,low
918,89.362,1.902,low
919,84.015,2.023,low
920,85.181,1.996,low
921,85.181,1.996,low
922,80.664,2.108,low
923,80.900,2.101,low
924,86.036,1.976,low
925,84.729,2.006,low
926,87.646,1.940,low
927,85.124,1.997,low
928,84.177,2.020,low
929,89.512,1.899,low
930,89.512,1.899,low
931,88.187,1.928,low
932,78.000,2.179,low
933,64.049,2.654,low
934,87.464,1.944,low
935,69.807,2.435,low
936,88.292,1.925,low
937,89.048,1.909,low
938,89.048,1.909,low
939,89.136,1.907,low
940,84.994,2.000,low
941,72.449,2.346,low
942,89.785,1.893,low
943,87.315,1.947,low
944,78.346,2.170,low
945,82.917,2.050,low
946,80.474,2.112,low
947,68.929,2.466,low
948,70.065,2.426,low
949,65.718,2.587,low
950,87.217,1.949,low
951,80.991,2.099,low
952,75.860,2.241,low
953,81.555,2.084,low
954,88.130,1.929,low
955,72.114,2.357,low
956,83.790,2.029,low
957,82.052,2.072,low
958,80.348,2.116,low
959,86.904,1.956,low
960,77.035,2.207,low
961,70.299,2.418,low
962,75.437,2.254,low
963,80.852,2.103,low
964,80.852,2.103,low
965,59.518,2.856,low
966,78.907,2.154,low
967,82.540,2.060,low
968,82.540,2.060,low
969,87.940,1.933,low
970,87.940,1.933,low
971,77.539,2.192,low
972,85.168,1.996,low
973,89.399,1.902,low
974,89.399,1.902,low
975,76.151,2.232,low
976,62.741,2.710,low
977,62.741,2.710,low
978,62.703,2.711,low
979,81.680,2.081,low
980,84.683,2.007,low
981,83.647,2.032,low
982,83.647,2.032,low
983,82.005,2.073,low
984,82.005,2.073,low
985,75.912,2.239,low
986,67.882,2.504,low
987,63.748,2.667,low
988,86.904,1.956,low
989,62.139,2.736,low
990,86.904,1.956,low
991,84.271,2.017,low
992,82.408,2.063,low
993,68.836,2.470,low
994,77.795,2.185,low
995,77.795,2.185,low
996,83.125,2.045,low
997,63.206,2.690,low
998,89.122,1.907,low
999,83.057,2.047,low
1000,83.113,2.045,low
1001,79.638,2.135,low
1002,79.709,2.133,low
1003,79.283,2.144,low
1004,87.482,1.943,low
1005,73.190,2.323,low
1006,83.516,2.036,low
1007,88.898,1.912,low
1008,88.898,1.912,low
1009,83.516,2.036,low
1010,82.782,2.054,low
1011,71.100,2.391,low
1012,85.008,2.000,low
1013,87.878,1.935,low
1014,85.008,2.000,low
1015,84.293,2.017,low
1016,87.975,1.932,low
1017,84.293,2.017,low
1018,81.216,2.093,low
1019,85.740,1.983,low
1020,72.549,2.343,low
1021,89.587,1.898,low
1022,87.057,1.953,low
1023,87.057,1.953,low
1024,89.811,1.893,low
1025,87.420,1.945,low
1026,89.498,1.899,low
1027,77.803,2.185,low
1028,89.498,1.899,low
1029,80.909,2.101,low
1030,88.647,1.918,low
1031,87.785,1.937,low
1032,82.178,2.069,low
1033,85.847,1.980,low
1034,84.167,2.020,low
1035,84.466,2.013,low
1036,73.903,2.300,low
1037,72.747,2.337,low
1038,85.181,1.996,low
1039,85.181,1.996,low
1040,76.838,2.212,low
1041,72.509,2.345,low
1042,79.682,2.133,low
1043,87.664,1.939,low
1044,89.336,1.903,low
1045,86.546,1.964,low
1046,62.260,2.730,low
1047,31.302,5.431,trans
1048,65.366,2.601,low
1049,75.997,2.237,low
1050,82.006,2.073,low
1051,85.948,1.978,low
1052,85.948,1.978,low
1053,83.564,2.034,low
1054,88.344,1.924,low
1055,88.344,1.924,low
1056,60.766,2.798,low
1057,75.608,2.248,low
1058,84.152,2.020,low
1059,76.759,2.215,low
1060,75.608,2.248,low
1061,86.341,1.969,low
1062,87.147,1.951,low
1063,81.153,2.095,low
1064,87.591,1.941,low
1065,89.826,1.893,low
1066,69.435,2.448,low
1067,84.528,2.011,low
1068,80.543,2.111,low
1069,89.487,1.900,low
1070,84.528,2.011,low
1071,85.786,1.982,low
1072,81.825,2.078,low
1073,81.825,2.078,low
1074,86.163,1.973,low
1075,76.979,2.208,low
1076,88.138,1.929,low
1077,73.718,2.306,low
1078,81.739,2.080,low
1079,89.202,1.906,low
1080,88.591,1.919,low
1081,86.358,1.969,low
1082,86.358,1.969,low
1083,89.062,1.909,low
1084,84.421,2.014,low
1085,84.666,2.008,low
1086,87.496,1.943,low
1087,88.551,1.920,low
1088,88.551,1.920,low
1089,74.899,2.270,low
1090,76.336,2.227,low
1091,77.107,2.205,low
1092,89.178,1.906,low
1093,86.951,1.955,low
1094,80.270,2.118,low
1095,83.131,2.045,low
1096,79.490,2.139,low
1097,85.915,1.979,low
1098,79.490,2.139,low
1099,80.094,2.122,low
1100,84.979,2.000,low
1101,86.513,1.965,low
1102,77.296,2.199,low
1103,89.275,1.904,low
1104,74.396,2.285,low
1105,77.959,2.181,low
1106,88.245,1.926,low
1107,79.769,2.131,low
1108,87.796,1.936,low
1109,88.245,1.926,low
1110,89.617,1.897,low
1111,70.323,2.417,low
1112,87.241,1.949,low
1113,89.686,1.895,low
1114,89.737,1.894,low
1115,87.655,1.939,low
1116,87.655,1.939,low
1117,81.817,2.078,low
1118,89.210,1.906,low
1119,79.643,2.135,low
1120,86.224,1.972,low
1121,78.616,2.162,low
1122,79.196,2.147,low
1123,84.493,2.012,low
1124,83.076,2.046,low
1125,87.771,1.937,low
1126,85.444,1.990,low
1127,85.444,1.990,low
1128,85.528,1.988,low
1129,85.528,1.988,low
1130,66.770,2.546,low
1131,87.988,1.932,low
1132,65.436,2.598,low
1133,78.139,2.176,low
1134,88.433,1.922,low
1135,79.253,2.145,low
1136,82.135,2.070,low
1137,79.447,2.140,low
1138,82.135,2.070,low
1139,88.761,1.915,low
1140,88.761,1.915,low
1141,75.620,2.248,low
1142,79.986,2.125,low
1143,87.589,1.941,low
1144,86.004,1.977,low
1145,87.589,1.941,low
1146,58.898,2.886,low
1147,83.048,2.047,low
