exp,nu,noise_rel,tau,rmse_fwd,rmse_bwd,growth_ratio,skill,loss_rate,capacity,z_tau,verdict
exp1,0.0005,0.01,0.49974652130855146,1.8988168343460138e-14,0.7939766073838106,793976607383.8107,0.07580174927113703,441.0250273757495,1372,0.14846498752095114,Supported
exp1,0.0005,0.01,1.1427324913998091,4.325252432503667e-14,1.3503336843265707,1350333684326.5708,0.07580174927113703,478.9662277018563,1372,0.3686892702125837,Supported
exp1,0.0005,0.01,1.7857184614910662,6.76350767152091e-14,39.488877597815126,39488877597815.125,0.07580174927113703,524.264491102725,1372,0.6306297618505776,Supported
exp1,0.0005,0.01,2.428704431582323,9.213127135138787e-14,1648.9380327525962,1648938032752596.2,0.07580174927113703,578.8104509761573,1372,0.9469391236309491,Supported
exp1,0.0005,0.01,3.071690401673581,1.1668563769861138e-13,72697.54495522488,7.269754495522488e+16,0.07580174927113703,645.2788220769673,1372,1.3351679024983774,Supported
exp1,0.0005,0.01,3.714676371764838,1.4086235125182023e-13,3295268.768214171,3.295268768214171e+18,0.07580174927113703,726.5838062993407,1372,1.8180998394915753,Supported
exp1,0.0005,0.01,4.356866567140635,1.649182188012718e-13,151030577.24095193,1.510305772409519e+20,0.07580174927113703,823.5088684406804,1372,2.4168715572571933,Supported
exp1,0.0005,0.01,4.9998525372318925,1.8910985106102395e-13,7013107666.503013,7.013107666503013e+21,0.07580174927113703,927.8391062667223,1372,3.124934361844499,Supported
exp1,0.0005,0.02,0.49974652130855146,1.8988168343460138e-14,0.7983577110406858,798357711040.6858,0.0641399416909621,441.0250273757495,1372,0.15033836275780857,Supported
exp1,0.0005,0.02,1.1427324913998091,4.325252432503667e-14,2.194016211716917,2194016211716.917,0.0641399416909621,478.9662277018563,1372,0.37334150075154376,Supported
exp1,0.0005,0.02,1.7857184614910662,6.76350767152091e-14,73.0851206504787,73085120650478.7,0.0641399416909621,524.264491102725,1372,0.6385872351862316,Supported
exp1,0.0005,0.02,2.428704431582323,9.213127135138787e-14,3057.9179613815163,3057917961381516.5,0.0641399416909621,578.8104509761573,1372,0.9588878822887529,Supported
exp1,0.0005,0.02,3.071690401673581,1.1668563769861138e-13,137774.6228225566,1.3777462282255659e+17,0.0641399416909621,645.2788220769673,1372,1.3520154470093981,Supported
exp1,0.0005,0.02,3.714676371764838,1.4086235125182023e-13,6480628.031529149,6.480628031529149e+18,0.0641399416909621,726.5838062993407,1372,1.841041162387368,Supported
exp1,0.0005,0.02,4.356866567140635,1.649182188012718e-13,311755278.9392105,3.1175527893921045e+20,0.0641399416909621,823.5088684406804,1372,2.4473683592415116,Supported
exp1,0.0005,0.02,4.9998525372318925,1.8910985106102395e-13,15334124360.237183,1.5334124360237184e+22,0.0641399416909621,927.8391062667223,1372,3.16436571025894,Supported
exp1,0.001,0.01,0.49974652130855146,1.8519679968417358e-14,0.8583116881646724,858311688164.6724,0.052478134110787174,348.16754436936884,1372,0.12016367269933906,Supported
exp1,0.001,0.01,1.1427324913998091,4.238217227183003e-14,1002.3760534627298,1002376053462729.9,0.052478134110787174,381.1836888224156,1372,0.30082506137520887,Supported
exp1,0.001,0.01,1.7857184614910662,6.682458191306848e-14,2552507.7121534734,2.5525077121534735e+18,0.052478134110787174,423.7309550121794,1372,0.5225625832941821,Supported
exp1,0.001,0.01,2.428704431582323,9.074036015997195e-14,7124490748.083692,7.124490748083691e+21,0.052478134110787174,479.62982404501753,1372,0.8044813401146307,Supported
exp1,0.001,0.01,3.071690401673581,1.1491932151026045e-13,20986091307704.332,2.098609130770433e+25,0.052478134110787174,554.2557854405692,1372,1.1757711652207001,Supported
exp1,0.001,0.01,3.714676371764838,1.3887874917109235e-13,6.417699507616396e+16,6.417699507616396e+28,0.015306122448979591,658.7043723172454,1372,1.7561380622294156,Supported
exp1,0.001,0.01,4.356866567140635,1.6282304978093376e-13,1.9868898758874815e+20,1.9868898758874815e+32,0.0,812.6250892155059,1372,2.5805386901040186,Supported
exp1,0.001,0.01,4.9998525372318925,1.869585780575931e-13,6.236318030757031e+23,6.236318030757031e+35,0.0,1044.539258550384,1372,3.8065176837474173,Supported
exp1,0.001,0.02,0.49974652130855146,1.8519679968417358e-14,1.2767780149885493,1276778014988.5493,0.04956268221574344,348.16754436936884,1372,0.1205334070768755,Supported
exp1,0.001,0.02,1.1427324913998091,4.238217227183003e-14,1797.8886688470777,1797888668847077.8,0.04956268221574344,381.1836888224156,1372,0.301750676948671,Supported
exp1,0.001,0.02,1.7857184614910662,6.682458191306848e-14,4710778.351305253,4.710778351305253e+18,0.04956268221574344,423.7309550121794,1372,0.5241704681658566,Supported
exp1,0.001,0.02,2.428704431582323,9.074036015997195e-14,14407307376.403797,1.4407307376403797e+22,0.04956268221574344,479.62982404501753,1372,0.8069566673149834,Supported
exp1,0.001,0.02,3.071690401673581,1.1491932151026045e-13,47028111824705.56,4.7028111824705565e+25,0.05102040816326531,554.2557854405692,1372,1.1775800439364243,Supported
exp1,0.001,0.02,3.714676371764838,1.3887874917109235e-13,1.5733067323583286e+17,1.5733067323583287e+29,0.0014577259475218659,658.7043723172454,1372,1.7808357847922274,Supported
exp1,0.001,0.02,4.356866567140635,1.6282304978093376e-13,5.2175069039834235e+20,5.2175069039834236e+32,0.0,812.6250892155059,1372,2.5805386901040186,Supported
exp1,0.001,0.02,4.9998525372318925,1.869585780575931e-13,1.7189332532873342e+24,1.7189332532873343e+36,0.0,1044.539258550384,1372,3.8065176837474173,Supported
