nu,kobs_frac,eps_rel,tau_req,tau,rmse_fwd,rmse_bwd_best,spread,accepted_count,threshold,status
0.01,16,0.001,0.25,0.25058419157077566,1.6988059078079848e-16,,,0,0.014361406616345072,no_identifiable_set
0.01,16,0.001,1.1666666666666665,1.165638823711248,1.6080248000935184e-16,,,0,0.014361406616345072,no_identifiable_set
0.01,16,0.001,2.083333333333333,2.083509008565999,1.8087703399460305e-16,,,0,0.014361406616345072,no_identifiable_set
0.01,16,0.001,3.0,3.0013791934207497,1.6672158947476427e-16,,,0,0.014361406616345072,no_identifiable_set
