exp,nu,noise_rel,obs_kfrac,tau,rmse_fwd,rmse_bwd,growth_ratio,skill,loss_rate,capacity,z_tau,status,verdict
exp2,0.001,0.01,16,0.4998937228773683,4.2860989663902167e-16,0.419558895630185,419558895630.185,0.06962025316455696,151.3344809579963,316,0.22273514043449816,ok,Inconclusive
exp2,0.001,0.01,16,1.9995748915094738,1.2270414446974472e-15,0.5147159401061185,514715940106.1185,0.16455696202531644,113.59425943056124,316,0.6005149460214546,ok,Inconclusive
exp2,0.001,0.01,16,3.5006681893022495,1.6856268734613666e-15,1.1323070455688342,1132307045568.8342,0.17721518987341772,118.64435378644507,316,1.0814269942370796,ok,Inconclusive
